Player,MP,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,Starter,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y,GameID,DateTime,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM
Guerschon Yabusele,17.933333333333334,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHO,2019-03-23 18:00:00,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.8,10.9,8.5,6.1,2.6,0.0,0.0,2.4,105.0,123.0,-5.6
Daniel Theis,16.216666666666665,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHO,2019-03-23 18:00:00,2.0,3.0,0.667,0.0,0.0,,1.0,2.0,0.5,1.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,5.0,15.0,0.644,0.667,0.0,0.667,6.4,12.1,9.3,7.8,0.0,10.4,0.0,10.5,145.0,122.0,-1.3
Semi Ojeleye,11.016666666666667,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHO,2019-03-23 18:00:00,1.0,3.0,0.333,1.0,2.0,0.5,2.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,2.0,5.0,-3.0,0.644,0.5,0.667,0.667,0.0,35.6,18.3,11.0,0.0,0.0,20.5,19.4,109.0,119.0,-5.6
Kemba Walker,34.516666666666666,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230CHO,2019-03-23 18:00:00,11.0,25.0,0.44,6.0,13.0,0.462,8.0,8.0,1.0,1.0,10.0,11.0,9.0,2.0,0.0,2.0,0.0,36.0,21.0,0.631,0.56,0.52,0.32,2.8,30.2,16.1,46.9,2.8,0.0,6.6,35.9,137.0,112.0,16.9
Miles Bridges,34.28333333333333,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230CHO,2019-03-23 18:00:00,8.0,13.0,0.615,3.0,6.0,0.5,1.0,2.0,0.5,2.0,5.0,7.0,3.0,3.0,0.0,1.0,0.0,20.0,17.0,0.72,0.731,0.462,0.154,5.7,15.2,10.3,13.6,4.2,0.0,6.7,17.6,143.0,112.0,9.4
Dwayne Bacon,31.366666666666667,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230CHO,2019-03-23 18:00:00,4.0,10.0,0.4,1.0,1.0,1.0,2.0,4.0,0.5,0.0,5.0,5.0,3.0,0.0,1.0,0.0,4.0,11.0,20.0,0.468,0.45,0.1,0.4,0.0,16.6,8.1,12.8,0.0,3.1,0.0,15.2,113.0,118.0,-5.3
Marvin Williams,30.083333333333332,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230CHO,2019-03-23 18:00:00,4.0,9.0,0.444,1.0,4.0,0.25,4.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,13.0,23.0,0.604,0.5,0.444,0.444,3.3,6.9,5.0,9.0,1.6,3.2,15.7,17.2,116.0,117.0,-1.4
Bismack Biyombo,8.8,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230CHO,2019-03-23 18:00:00,2.0,3.0,0.667,0.0,0.0,,0.0,2.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,-1.0,0.515,0.667,0.0,0.667,11.1,35.6,23.0,0.0,0.0,0.0,0.0,17.9,108.0,117.0,-6.0
Jeremy Lamb,28.533333333333335,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHO,2019-03-23 18:00:00,3.0,11.0,0.273,2.0,5.0,0.4,0.0,0.0,,1.0,7.0,8.0,0.0,0.0,1.0,1.0,1.0,8.0,-19.0,0.364,0.364,0.455,0.0,3.4,25.6,14.2,0.0,0.0,3.4,8.3,17.1,77.0,117.0,-10.1
Devonte' Graham,20.516666666666666,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHO,2019-03-23 18:00:00,1.0,6.0,0.167,1.0,3.0,0.333,1.0,2.0,0.5,0.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,6.0,0.291,0.25,0.5,0.333,0.0,15.3,7.4,17.7,0.0,0.0,0.0,13.6,91.0,121.0,-11.3
Frank Kaminsky,17.766666666666666,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHO,2019-03-23 18:00:00,2.0,4.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,1.0,1.0,7.0,-12.0,0.717,0.625,0.5,0.5,11.0,11.7,11.4,29.5,0.0,0.0,17.0,13.4,152.0,122.0,5.0
Willy Hernangómez,17.35,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHO,2019-03-23 18:00:00,4.0,8.0,0.5,0.0,0.0,,0.0,0.0,,6.0,1.0,7.0,1.0,0.0,2.0,2.0,1.0,8.0,-11.0,0.5,0.5,0.0,0.0,33.9,6.0,20.4,8.9,0.0,11.1,20.0,23.4,111.0,114.0,-4.9
Malik Monk,16.783333333333335,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHO,2019-03-23 18:00:00,3.0,6.0,0.5,3.0,4.0,0.75,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,13.0,-9.0,0.838,0.75,0.667,0.667,0.0,6.2,3.0,8.6,2.8,0.0,20.5,23.6,133.0,115.0,3.5
Josh Richardson,38.88333333333333,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,6.0,12.0,0.5,2.0,7.0,0.286,4.0,4.0,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,3.0,18.0,0.0,0.654,0.583,0.583,0.333,2.8,2.3,2.5,16.9,2.6,1.9,6.8,17.0,139.0,118.0,3.2
Kelly Olynyk,38.333333333333336,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,6.0,9.0,0.667,2.0,5.0,0.4,0.0,0.0,,1.0,6.0,7.0,5.0,2.0,3.0,1.0,4.0,14.0,19.0,0.778,0.778,0.556,0.0,2.8,14.2,9.0,17.2,2.7,5.7,10.0,11.7,150.0,109.0,7.8
Bam Adebayo,35.083333333333336,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,6.0,11.0,0.545,0.0,1.0,0.0,4.0,4.0,1.0,1.0,10.0,11.0,8.0,0.0,4.0,5.0,1.0,16.0,16.0,0.627,0.545,0.091,0.364,3.1,25.8,15.5,30.6,0.0,8.3,28.2,22.6,109.0,107.0,5.5
Dion Waiters,26.883333333333333,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,7.0,13.0,0.538,4.0,9.0,0.444,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,19.0,15.0,0.707,0.692,0.692,0.077,4.1,6.7,5.5,17.0,0.0,0.0,0.0,22.4,150.0,122.0,5.7
Derrick Jones,15.516666666666667,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,7.0,0.2,0.2,0.4,0.0,7.0,11.7,9.6,7.6,0.0,0.0,0.0,14.4,72.0,119.0,-17.6
Goran Dragić,29.3,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,3.0,9.0,0.333,1.0,5.0,0.2,2.0,4.0,0.5,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,9.0,-9.0,0.418,0.389,0.556,0.444,0.0,3.1,1.7,8.4,0.0,0.0,0.0,16.4,100.0,124.0,-11.9
Dwyane Wade,28.016666666666666,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,9.0,16.0,0.563,2.0,6.0,0.333,0.0,2.0,0.0,4.0,5.0,9.0,5.0,1.0,0.0,2.0,1.0,20.0,-3.0,0.592,0.625,0.375,0.125,15.6,16.2,15.9,30.0,1.8,0.0,10.6,30.1,121.0,113.0,6.6
James Johnson,23.0,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,5.0,11.0,0.455,1.0,4.0,0.25,2.0,4.0,0.5,2.0,3.0,5.0,0.0,0.0,1.0,2.0,2.0,13.0,-12.0,0.509,0.5,0.364,0.364,9.5,11.8,10.8,0.0,0.0,3.2,13.6,28.7,94.0,117.0,-8.9
Hassan Whiteside,4.983333333333333,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,-8.0,0.5,0.5,0.0,0.0,21.9,36.3,29.8,0.0,0.0,14.6,0.0,17.9,124.0,97.0,-4.3
Tomáš Satoranský,36.05,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,5.0,13.0,0.385,1.0,4.0,0.25,1.0,2.0,0.5,4.0,4.0,8.0,8.0,0.0,0.0,2.0,3.0,12.0,-5.0,0.432,0.423,0.308,0.154,10.0,12.1,11.0,31.0,0.0,0.0,12.6,17.9,112.0,124.0,-1.8
Thomas Bryant,35.516666666666666,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,8.0,13.0,0.615,1.0,3.0,0.333,0.0,0.0,,5.0,6.0,11.0,1.0,0.0,0.0,2.0,4.0,17.0,-21.0,0.654,0.654,0.231,0.0,12.7,18.4,15.3,4.5,0.0,0.0,13.3,17.2,125.0,122.0,-1.7
Bradley Beal,34.18333333333333,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,6.0,14.0,0.429,2.0,8.0,0.25,2.0,4.0,0.5,0.0,3.0,3.0,3.0,1.0,0.0,2.0,4.0,16.0,-14.0,0.508,0.5,0.571,0.286,0.0,9.6,4.3,12.9,1.5,0.0,11.3,21.1,105.0,121.0,-4.1
Bobby Portis,30.533333333333335,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,6.0,15.0,0.4,1.0,2.0,0.5,1.0,2.0,0.5,4.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.441,0.433,0.133,0.133,11.9,25.0,17.8,5.0,0.0,0.0,0.0,21.1,114.0,121.0,-2.2
Troy Brown,25.533333333333335,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,2.0,9.0,0.222,0.0,4.0,0.0,3.0,4.0,0.75,4.0,1.0,5.0,2.0,1.0,0.0,2.0,3.0,7.0,-14.0,0.325,0.222,0.444,0.444,14.2,4.3,9.7,10.1,2.0,0.0,15.7,20.3,86.0,122.0,-9.5
Jabari Parker,25.733333333333334,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,2.0,10.0,0.2,0.0,3.0,0.0,2.0,2.0,1.0,1.0,5.0,6.0,5.0,1.0,1.0,2.0,2.0,6.0,5.0,0.276,0.2,0.3,0.2,3.5,21.2,11.5,25.0,2.0,3.8,15.5,20.3,80.0,115.0,-4.5
Jeff Green,24.183333333333334,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,9.0,12.0,0.75,3.0,5.0,0.6,4.0,4.0,1.0,2.0,4.0,6.0,0.0,1.0,1.0,2.0,3.0,25.0,5.0,0.908,0.875,0.417,0.333,7.5,18.0,12.3,0.0,2.1,4.1,12.7,26.5,154.0,115.0,19.0
Jordan McRae,16.3,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,2.0,6.0,0.333,0.0,0.0,,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,7.0,0.388,0.333,0.0,0.167,0.0,13.4,6.1,0.0,3.1,0.0,0.0,16.1,96.0,117.0,-6.8
Chasson Randle,11.966666666666667,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230WAS,2019-03-23 19:00:00,1.0,4.0,0.25,1.0,1.0,1.0,3.0,4.0,0.75,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,11.0,0.521,0.375,0.25,1.0,7.6,0.0,4.1,54.2,0.0,0.0,0.0,19.6,153.0,128.0,12.8
Tobias Harris,36.88333333333333,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,6.0,17.0,0.353,1.0,4.0,0.25,0.0,1.0,0.0,4.0,5.0,9.0,2.0,0.0,1.0,2.0,2.0,13.0,-11.0,0.373,0.382,0.235,0.059,10.8,12.3,11.6,7.6,0.0,2.2,10.3,20.9,88.0,124.0,-9.5
Jimmy Butler,36.016666666666666,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,6.0,13.0,0.462,0.0,0.0,,13.0,13.0,1.0,2.0,4.0,6.0,4.0,2.0,1.0,1.0,0.0,25.0,-5.0,0.668,0.462,0.0,1.0,5.6,10.1,7.9,15.7,2.5,2.3,5.1,21.7,149.0,119.0,7.3
Ben Simmons,35.03333333333333,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,9.0,16.0,0.563,0.0,0.0,,3.0,4.0,0.75,1.0,5.0,6.0,9.0,4.0,2.0,2.0,4.0,21.0,1.0,0.591,0.563,0.0,0.25,2.9,12.9,8.1,41.6,5.1,4.6,10.1,22.3,128.0,110.0,10.3
Joel Embiid,34.666666666666664,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,7.0,11.0,0.636,2.0,3.0,0.667,11.0,14.0,0.786,1.0,11.0,12.0,2.0,0.0,0.0,4.0,0.0,27.0,3.0,0.787,0.727,0.273,1.273,2.9,28.7,16.5,8.6,0.0,0.0,18.9,24.2,133.0,119.0,4.4
J.J. Redick,30.733333333333334,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,5.0,13.0,0.385,2.0,6.0,0.333,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,14.0,4.0,0.504,0.462,0.462,0.154,3.3,2.9,3.1,9.1,0.0,0.0,6.7,19.2,110.0,128.0,-6.6
Mike Scott,27.516666666666666,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,3.0,7.0,0.429,3.0,6.0,0.5,0.0,0.0,,1.0,7.0,8.0,0.0,0.0,0.0,1.0,1.0,9.0,10.0,0.643,0.643,0.857,0.0,3.6,23.0,13.8,0.0,0.0,0.0,12.5,11.5,118.0,121.0,-2.2
James Ennis,15.583333333333334,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,2.0,5.0,0.4,1.0,3.0,0.333,3.0,4.0,0.75,1.0,3.0,4.0,0.0,1.0,0.0,0.0,4.0,8.0,-4.0,0.592,0.5,0.6,0.8,6.4,17.4,12.2,0.0,2.9,0.0,0.0,17.2,136.0,116.0,-2.2
T.J. McConnell,12.966666666666667,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,2.0,4.0,0.5,0.0,0.0,,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,5.0,-3.0,0.563,0.5,0.0,0.25,0.0,14.0,7.3,21.4,0.0,0.0,31.1,19.7,90.0,124.0,-10.0
Boban Marjanović,10.6,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,2.0,5.0,0.4,1.0,1.0,1.0,0.0,0.0,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,-5.0,0.5,0.5,0.2,0.0,28.3,0.0,13.5,0.0,0.0,0.0,0.0,18.7,132.0,129.0,-5.7
Trae Young,32.733333333333334,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,11.0,20.0,0.55,4.0,9.0,0.444,6.0,7.0,0.857,2.0,4.0,6.0,11.0,0.0,1.0,6.0,4.0,32.0,22.0,0.693,0.65,0.45,0.35,5.5,12.2,8.7,49.1,0.0,2.2,20.6,33.5,125.0,123.0,8.7
Taurean Prince,31.35,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,8.0,15.0,0.533,4.0,10.0,0.4,3.0,3.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,3.0,0.0,23.0,17.0,0.705,0.667,0.667,0.2,0.0,15.9,7.6,12.5,1.4,0.0,15.5,23.2,122.0,121.0,4.4
John Collins,29.833333333333332,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,4.0,10.0,0.4,1.0,1.0,1.0,4.0,4.0,1.0,3.0,6.0,9.0,2.0,1.0,2.0,0.0,0.0,13.0,17.0,0.553,0.45,0.1,0.4,9.1,20.1,14.3,7.6,1.5,4.7,0.0,14.9,137.0,116.0,2.9
Kevin Huerter,27.333333333333332,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,3.0,7.0,0.429,1.0,3.0,0.333,0.0,0.0,,2.0,1.0,3.0,5.0,2.0,0.0,0.0,4.0,7.0,23.0,0.5,0.5,0.429,0.0,6.6,3.7,5.2,20.1,3.3,0.0,0.0,9.7,140.0,120.0,1.4
Dewayne Dedmon,27.066666666666666,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,7.0,11.0,0.636,2.0,5.0,0.4,1.0,2.0,0.5,2.0,6.0,8.0,1.0,2.0,0.0,0.0,4.0,17.0,23.0,0.715,0.727,0.455,0.182,6.7,22.2,14.0,4.8,3.3,0.0,0.0,16.6,151.0,114.0,5.8
Alex Len,20.933333333333334,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,6.0,13.0,0.462,1.0,5.0,0.2,1.0,1.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,2.0,14.0,-21.0,0.521,0.5,0.385,0.077,8.7,9.6,9.1,6.5,0.0,3.4,6.9,26.0,109.0,124.0,-3.7
Vince Carter,17.35,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,1.0,8.0,0.125,1.0,6.0,0.167,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,-12.0,0.188,0.188,0.75,0.0,0.0,17.3,8.2,6.0,0.0,4.1,20.0,21.7,40.0,121.0,-18.1
Kent Bazemore,15.616666666666667,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,1.0,7.0,0.143,0.0,4.0,0.0,1.0,3.0,0.333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,-14.0,0.18,0.143,0.571,0.429,0.0,6.4,3.0,0.0,0.0,0.0,0.0,20.1,43.0,127.0,-23.8
DeAndre' Bembry,14.966666666666667,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,3.0,6.0,0.5,0.0,0.0,,0.0,0.0,,3.0,2.0,5.0,3.0,1.0,1.0,0.0,4.0,6.0,-15.0,0.5,0.5,0.0,0.0,18.2,13.4,15.9,24.4,3.0,4.7,0.0,15.1,140.0,114.0,6.1
Jaylen Adams,12.683333333333334,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,2.0,3.0,0.667,1.0,2.0,0.5,0.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,5.0,-17.0,0.727,0.833,0.667,0.333,0.0,31.5,15.0,9.1,0.0,0.0,0.0,10.2,147.0,118.0,-0.8
Justin Anderson,10.133333333333333,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230ATL,2019-03-23 19:30:00,3.0,6.0,0.5,0.0,2.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,-13.0,0.5,0.5,0.333,0.0,8.9,0.0,4.7,0.0,4.4,7.0,0.0,22.3,111.0,114.0,2.0
Joe Ingles,27.083333333333332,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230CHI,2019-03-23 20:00:00,5.0,14.0,0.357,2.0,7.0,0.286,1.0,1.0,1.0,0.0,6.0,6.0,5.0,0.0,0.0,0.0,1.0,13.0,13.0,0.45,0.429,0.5,0.071,0.0,18.7,10.3,23.9,0.0,0.0,0.0,22.7,111.0,88.0,0.4
Rudy Gobert,26.466666666666665,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230CHI,2019-03-23 20:00:00,9.0,11.0,0.818,0.0,0.0,,3.0,7.0,0.429,6.0,8.0,14.0,2.0,0.0,4.0,0.0,2.0,21.0,19.0,0.746,0.818,0.0,0.636,23.7,25.5,24.7,12.2,0.0,9.5,0.0,22.7,161.0,77.0,18.1
Donovan Mitchell,26.2,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230CHI,2019-03-23 20:00:00,5.0,8.0,0.625,2.0,2.0,1.0,4.0,4.0,1.0,0.0,8.0,8.0,3.0,0.0,0.0,1.0,3.0,16.0,19.0,0.82,0.75,0.25,0.5,0.0,25.7,14.2,14.9,0.0,0.0,9.3,17.5,156.0,85.0,7.1
Ricky Rubio,22.75,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230CHI,2019-03-23 20:00:00,6.0,11.0,0.545,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,4.0,3.0,1.0,0.0,2.0,0.0,12.0,11.0,0.545,0.545,0.182,0.0,0.0,14.8,8.2,19.0,2.1,0.0,15.4,24.4,100.0,85.0,-0.4
Derrick Favors,22.033333333333335,,,,,,,,,,,,,,,,,,,,Starter,,,,,,,,,,,,,,,,,,,,201903230CHI,2019-03-23 20:00:00,6.0,10.0,0.6,0.0,0.0,,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,0.0,2.0,2.0,13.0,13.0,0.623,0.6,0.0,0.1,14.2,11.5,12.7,6.6,0.0,0.0,16.1,24.1,114.0,90.0,-1.6
Jae Crowder,22.95,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHI,2019-03-23 20:00:00,4.0,12.0,0.333,3.0,9.0,0.333,0.0,0.0,,1.0,5.0,6.0,4.0,1.0,0.0,2.0,3.0,11.0,23.0,0.458,0.458,0.75,0.0,4.5,18.3,12.2,22.2,2.1,0.0,14.3,26.0,96.0,83.0,1.0
Royce O'Neale,21.833333333333332,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHI,2019-03-23 20:00:00,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,,0.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,17.0,0.375,0.375,0.75,0.0,0.0,19.3,10.7,5.0,0.0,0.0,0.0,7.8,93.0,87.0,-3.9
Kyle Korver,18.116666666666667,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHI,2019-03-23 20:00:00,2.0,8.0,0.25,1.0,4.0,0.25,0.0,0.0,,1.0,2.0,3.0,4.0,2.0,0.0,2.0,2.0,5.0,16.0,0.313,0.313,0.5,0.0,5.8,9.3,7.7,26.0,5.3,0.0,20.0,23.5,78.0,80.0,-1.6
Thabo Sefolosha,15.183333333333334,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHI,2019-03-23 20:00:00,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,10.0,0.333,0.333,0.0,0.0,0.0,5.5,3.1,7.4,9.6,0.0,25.0,11.2,63.0,73.0,3.2
Raul Neto,14.733333333333333,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHI,2019-03-23 20:00:00,3.0,5.0,0.6,2.0,3.0,0.667,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,10.0,17.0,0.85,0.8,0.6,0.4,0.0,11.4,6.3,18.0,0.0,0.0,14.5,19.9,148.0,90.0,7.6
Georges Niang,8.45,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHI,2019-03-23 20:00:00,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-2.0,0.5,0.5,0.25,0.0,0.0,10.0,5.5,0.0,0.0,0.0,0.0,20.2,102.0,90.0,-6.5
Ekpe Udoh,8.45,,,,,,,,,,,,,,,,,,,,Reserve,,,,,,,,,,,,,,,,,,,,201903230CHI,2019-03-23 20:00:00,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,-2.0,0.5,0.5,0.0,0.0,12.3,10.0,11.0,0.0,0.0,29.9,0.0,10.1,124.0,65.0,12.0
