player,year_min,year_max,pos,height,weight,birth_date,colleges,season,age,team_id,lg_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
Tony Mitchell,2014,2014,,6-8,235,"April 7, 1992",University of North Texas,Career,,,NBA,21,0,3.8,0.2,0.6,.417,0.0,0.0,1.000,0.2,0.5,.364,.458,0.5,0.9,.579,0.7,0.5,1.2,0.1,0.3,0.1,0.2,0.4,1.0
Naz Mitrou-Long,2018,2020,,6-3,218,"August 3, 1993",Iowa State,Career,,,NBA,20,0,6.6,0.7,1.9,.342,0.3,1.2,.208,0.4,0.7,.571,.408,0.1,0.1,1.000,0.1,0.6,0.7,1.2,0.1,0.1,0.6,0.6,1.7
Steve Mix,1970,1983,,6-7,215,"December 30, 1947",Toledo,Career,,,TOT,788,56,23.9,4.1,8.2,.499,0.0,0.1,.286,4.1,8.1,.499,.499,2.5,3.1,.803,1.9,3.5,5.3,1.8,1.2,0.2,1.3,2.1,10.6
Bill Mlkvy,1953,1953,,6-4,190,"January 19, 1931",Temple,Career,,,NBA,31,,19.6,2.4,7.9,.305,,,,,,,,1.0,1.5,.646,,,3.3,2.0,,,,1.7,5.8
Cuttino Mobley,1999,2009,,6-4,190,"September 1, 1975",Rhode Island,Career,,,NBA,747,581,37.0,5.8,13.4,.433,1.5,3.8,.378,4.3,9.5,.455,.487,3.0,3.6,.835,0.7,3.2,3.9,2.7,1.2,0.4,2.0,2.3,16.0
Eric Mobley,1995,1997,,6-11,235,"February 1, 1970",Pitt,Career,,,NBA,113,38,13.9,1.6,2.9,.541,0.0,0.0,.750,1.6,2.9,.538,.545,0.7,1.4,.475,1.2,1.9,3.1,0.5,0.2,0.5,0.9,1.7,3.9
Doug Moe,1968,1972,,6-5,215,"September 21, 1938",UNC,Career,,,ABA,378,,32.0,6.1,14.2,.428,0.1,0.2,.213,6.0,14.0,.432,.430,4.1,5.1,.800,2.4,4.4,6.8,3.2,,,2.5,3.4,16.3
Larry Moffett,1978,1978,,6-8,210,"November 5, 1954",UNLV,Career,,,NBA,20,,5.5,0.3,0.9,.294,,,,,,,,0.3,0.5,.600,0.5,0.6,1.1,0.4,0.1,0.1,0.4,0.8,0.8
Leo Mogus,1947,1951,,6-4,190,"April 13, 1921",Youngstown State University,Career,,,TOT,231,,,2.8,8.4,.332,,,,,,,,3.0,4.1,.716,,,1.8,1.4,,,,2.5,8.5
Nazr Mohammed,1999,2016,,6-10,221,"September 5, 1977",Kentucky,Career,,,NBA,1005,354,15.8,2.4,4.9,.486,0.0,0.0,.000,2.4,4.9,.487,.486,1.0,1.6,.640,1.8,2.9,4.7,0.4,0.4,0.6,0.9,2.1,5.8
Jérôme Moïso,2001,2005,,6-10,235,"June 15, 1978",UCLA,Career,,,NBA,145,3,9.6,1.1,2.2,.489,0.0,0.0,.000,1.1,2.2,.494,.489,0.5,0.8,.593,0.9,1.9,2.7,0.3,0.3,0.5,0.7,1.3,2.7
Paul Mokeski,1980,1991,,7-0,250,"January 3, 1957",Kansas,Career,,,NBA,694,38,14.0,1.6,3.5,.451,0.0,0.1,.216,1.6,3.4,.456,.453,0.8,1.2,.694,1.0,2.4,3.4,0.7,0.3,0.4,0.8,2.6,4.0
Adam Mokoka,2020,2021,,6-4,190,"July 18, 1998",,Career,,,NBA,25,0,6.7,0.8,1.9,.404,0.3,1.0,.280,0.5,0.9,.545,.479,0.1,0.2,.400,0.3,0.3,0.6,0.4,0.2,0.0,0.3,0.9,1.9
Jack Molinas,1954,1954,,6-6,200,"October 31, 1931",Columbia University,Career,,,NBA,32,,29.9,3.6,9.1,.390,,,,,,,,4.4,5.8,.759,,,7.1,1.6,,,,2.6,11.6
Wayne Molis,1967,1968,,6-8,230,"April 17, 1943","Chicago State, Lewis (IL)",Career,,,TOT,59,,10.3,1.9,4.7,.417,0.0,0.1,.667,1.9,4.6,.414,.420,0.8,1.3,.649,,,3.3,0.7,,,0.6,1.0,4.7
Sidney Moncrief*,1980,1991,,6-3,180,"September 21, 1957",Arkansas,Career,,,NBA,767,513,30.2,5.4,10.7,.502,0.1,0.5,.284,5.2,10.2,.513,.509,4.7,5.6,.831,1.9,2.8,4.7,3.6,1.2,0.3,2.0,2.1,15.6
Eric Money,1975,1980,,6-0,170,"February 6, 1955",Arizona,Career,,,NBA,426,,25.4,5.3,10.6,.494,0.0,0.0,,5.3,10.6,.494,.494,1.7,2.3,.748,0.8,1.3,2.1,3.8,1.2,0.1,3.4,2.7,12.2
Sergei Monia,2006,2006,,6-8,220,"April 15, 1983",,Career,,,NBA,26,15,13.2,1.1,3.3,.333,0.3,1.3,.265,0.8,2.0,.377,.385,0.4,0.5,.714,0.4,1.6,2.0,0.7,0.3,0.2,0.5,1.6,3.0
Malik Monk,2018,2021,,6-3,200,"February 4, 1998",Kentucky,Career,,,NBA,233,1,17.8,3.3,8.1,.403,1.4,4.2,.339,1.8,3.9,.473,.491,1.1,1.3,.843,0.3,1.7,2.0,1.8,0.4,0.2,1.1,1.2,9.1
Earl Monroe*,1968,1980,,6-3,185,"November 21, 1944",Winston-Salem State,Career,,,NBA,926,,32.0,7.5,16.1,.464,0.0,0.0,,7.5,16.1,.464,.464,3.9,4.9,.807,0.6,2.1,3.0,3.9,1.0,0.3,1.6,2.6,18.8
Greg Monroe,2011,2019,,6-11,265,"June 4, 1990",Georgetown,Career,,,NBA,632,417,27.7,5.3,10.3,.514,0.0,0.0,.059,5.3,10.3,.515,.514,2.6,3.7,.704,2.8,5.5,8.3,2.1,1.1,0.6,1.9,2.2,13.2
Rodney Monroe,1992,1992,,6-3,185,"April 16, 1968",NC State,Career,,,NBA,38,0,8.2,1.4,3.8,.368,0.2,0.7,.222,1.2,3.1,.402,.389,0.5,0.6,.826,0.3,0.6,0.9,0.7,0.3,0.1,0.6,0.5,3.4
Luis Montero,2016,2018,,6-7,185,"April 6, 1993",Westchester CC,Career,,,NBA,14,0,3.6,0.4,1.4,.250,0.1,0.6,.111,0.3,0.8,.364,.275,0.2,0.3,.750,0.0,0.4,0.4,0.1,0.0,0.0,0.4,0.1,1.0
Howie Montgomery,1963,1963,,6-5,220,"August 22, 1940",University of Texas-Pan American,Career,,,NBA,20,,18.2,3.3,7.7,.425,,,,,,,,0.7,1.2,.609,,,3.5,1.1,,,,1.8,7.2
Eric Montross,1995,2002,,7-0,270,"September 23, 1971",UNC,Career,,,NBA,465,288,18.2,1.9,3.9,.490,0.0,0.0,.000,1.9,3.9,.491,.490,0.6,1.3,.478,1.5,3.1,4.6,0.4,0.3,0.6,0.9,2.7,4.5
Jamario Moon,2008,2012,,6-8,205,"June 13, 1980",Meridian Community College,Career,,,NBA,286,157,22.6,2.5,5.5,.461,0.6,1.9,.329,1.9,3.6,.530,.518,0.6,0.8,.803,0.7,3.6,4.3,1.0,0.8,0.8,0.5,1.5,6.3
Jim Mooney,1953,1953,,6-5,215,"July 8, 1930",Villanova,Career,,,NBA,18,,29.4,3.0,8.2,.365,,,,,,,,1.5,2.2,.675,,,3.9,1.9,,,,2.8,7.5
Matt Mooney,2020,2020,,6-3,199,"February 7, 1997","Air Force, South Dakota, Texas Tech",Career,,,NBA,4,0,4.8,0.3,1.0,.250,0.0,0.5,.000,0.3,0.5,.500,.250,0.0,0.0,,0.0,0.8,0.8,0.3,0.5,0.3,0.0,0.3,0.5
Andre Moore,1988,1988,,6-9,215,"July 2, 1964",Loyola Chicago,Career,,,NBA,10,0,5.0,0.9,2.7,.333,0.0,0.0,,0.9,2.7,.333,.333,0.6,0.8,.750,0.6,0.8,1.4,0.6,0.2,0.1,0.4,0.6,2.4
Ben Moore,2018,2018,,6-8,220,"May 13, 1995",SMU,Career,,,NBA,2,0,4.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,2.0,0.0
E'Twaun Moore,2012,2021,,6-3,191,"February 25, 1989",Purdue,Career,,,NBA,598,191,21.0,3.2,7.1,.455,0.9,2.4,.388,2.3,4.7,.489,.521,0.6,0.8,.742,0.5,1.5,2.0,1.8,0.7,0.2,0.9,1.6,7.9
Gene Moore,1969,1975,,6-9,225,"July 29, 1945",Saint Louis,Career,,,ABA,465,,25.3,5.0,10.8,.467,0.0,0.1,.303,5.0,10.7,.468,.468,2.0,2.9,.679,3.4,6.0,9.4,1.4,0.5,1.4,2.5,3.7,12.0
Jackie Moore,1955,1957,,6-5,180,"September 24, 1932",La Salle,Career,,,NBA,134,,8.8,1.0,2.6,.391,,,,,,,,0.7,1.1,.623,,,2.5,0.5,,,,1.6,2.7
Johnny Moore,1981,1990,,6-1,175,"March 3, 1958",Texas,Career,,,NBA,520,333,25.8,3.8,8.4,.460,0.2,0.7,.251,3.7,7.6,.480,.471,1.5,2.2,.712,0.8,2.2,3.0,7.4,2.0,0.2,2.2,2.5,9.4
Larry Moore,1968,1968,,6-7,215,"July 10, 1942",Florida State,Career,,,ABA,12,,6.5,0.7,2.8,.242,0.0,0.4,.000,0.7,2.3,.286,.242,0.9,1.1,.846,,,1.3,0.1,,,0.6,1.4,2.3
Lowes Moore,1981,1983,,6-1,170,"May 5, 1957",West Virginia,Career,,,NBA,112,3,18.9,2.8,6.3,.442,0.1,0.5,.200,2.7,5.8,.462,.450,1.0,1.4,.750,0.5,1.5,2.0,2.8,0.8,0.2,1.4,2.4,6.7
Mikki Moore,1999,2012,,6-11,225,"November 4, 1975",Nebraska,Career,,,NBA,564,181,18.2,2.3,4.1,.551,0.0,0.0,.154,2.2,4.1,.553,.551,1.3,1.7,.743,1.4,2.5,3.9,0.7,0.3,0.5,1.0,2.7,5.8
Otto Moore,1969,1977,,6-11,205,"August 27, 1946",University of Texas-Pan American,Career,,,NBA,682,,24.8,3.4,7.6,.453,,,,,,,,1.4,2.3,.609,1.8,5.5,8.2,1.6,0.7,1.2,,2.6,8.2
Richard Moore,1968,1968,,6-2,190,,Hiram Scott College,Career,,,ABA,18,,11.7,1.3,3.9,.338,0.0,0.1,.000,1.3,3.8,.348,.338,1.2,1.6,.750,,,1.1,0.4,,,1.3,0.9,3.8
Ron Moore,1988,1988,,7-0,260,"January 16, 1962","Salem International University, West Virginia State University",Career,,,NBA,14,0,4.2,0.6,2.1,.310,0.0,0.0,,0.6,2.1,.310,.310,0.4,0.6,.750,0.1,0.4,0.6,0.1,0.4,0.0,0.3,1.5,1.7
Tracy Moore,1992,1997,,6-4,200,"December 28, 1965",Tulsa,Career,,,NBA,119,6,14.5,2.5,6.2,.404,0.6,1.9,.344,1.9,4.3,.430,.456,1.3,1.6,.838,0.6,0.9,1.5,1.0,0.5,0.1,0.8,1.6,7.0
Ja Morant,2020,2021,,6-3,174,"August 10, 1999",Murray State,Career,,,NBA,130,130,31.7,6.7,14.6,.463,1.0,3.2,.317,5.7,11.3,.505,.498,3.9,5.2,.750,0.8,3.1,3.9,7.3,0.9,0.2,3.3,1.5,18.4
Eric Moreland,2015,2019,,6-10,238,"December 24, 1991",Oregon State,Career,,,NBA,83,3,10.8,0.9,1.6,.537,0.0,0.0,1.000,0.9,1.6,.533,.540,0.2,0.4,.394,1.1,2.7,3.7,1.0,0.4,0.7,0.6,1.6,1.9
Jackie Moreland,1961,1970,,6-7,215,"March 11, 1938",Louisiana Tech,Career,,,TOT,582,,23.4,3.9,9.4,.420,0.0,0.1,.300,3.9,9.3,.420,.420,2.0,2.7,.721,2.6,3.8,5.9,1.6,,,1.9,3.2,9.8
Guy Morgan,1983,1983,,6-8,205,"August 23, 1960",Wake Forest,Career,,,NBA,8,0,5.8,0.9,3.0,.292,0.0,0.0,,0.9,3.0,.292,.292,0.1,0.5,.250,0.8,1.4,2.1,0.9,0.3,0.0,0.3,0.9,1.9
Juwan Morgan,2020,2021,,6-7,232,"April 17, 1997",Indiana,Career,,,NBA,50,0,5.6,0.6,1.1,.518,0.1,0.4,.333,0.4,0.7,.629,.580,0.1,0.2,.545,0.4,0.8,1.1,0.3,0.1,0.1,0.2,0.8,1.4
Rex Morgan,1971,1972,,6-5,190,"October 27, 1948",Jacksonville University,Career,,,NBA,62,,6.7,0.9,2.5,.375,,,,,,,,0.9,1.4,.682,,,1.5,0.6,,,,1.5,2.8
Elmore Morgenthaler,1947,1949,,6-9,230,"August 3, 1922","New Mexico Tech, Boston College",Career,,,BAA,31,,,0.6,1.7,.365,,,,,,,,0.6,1.0,.633,,,,0.3,,,,0.7,1.8
Darren Morningstar,1994,1994,,6-10,235,"April 22, 1969","United States Naval Academy, Pitt",Career,,,NBA,23,15,16.0,1.7,3.6,.476,0.0,0.0,,1.7,3.6,.476,.476,0.8,1.3,.600,1.3,2.2,3.5,0.7,0.6,0.1,0.8,3.0,4.2
Chris Morris,1989,1999,,6-8,210,"January 20, 1966",Auburn,Career,,,NBA,747,436,25.1,4.2,9.6,.441,0.7,2.2,.306,3.5,7.4,.480,.475,1.9,2.5,.739,2.0,2.7,4.7,1.6,1.2,0.7,1.6,2.3,11.0
Darius Morris,2012,2015,,6-4,190,"January 3, 1991",Michigan,Career,,,NBA,132,17,11.1,1.3,3.3,.384,0.4,1.1,.322,0.9,2.2,.416,.439,0.4,0.6,.630,0.3,0.7,1.0,1.4,0.3,0.0,0.8,1.0,3.3
Isaiah Morris,1993,1993,,6-8,229,"April 2, 1969",Arkansas,Career,,,NBA,25,0,4.1,1.0,2.3,.456,0.0,0.0,,1.0,2.3,.456,.456,0.1,0.2,.750,0.2,0.2,0.5,0.2,0.1,0.0,0.3,0.6,2.2
Jaylen Morris,2018,2019,,6-5,185,"September 19, 1995",Molloy,Career,,,NBA,10,0,12.7,1.7,4.2,.405,0.3,1.3,.231,1.4,2.9,.483,.440,0.1,0.2,.500,0.2,1.9,2.1,1.1,0.4,0.1,0.7,0.3,3.8
Marcus Morris,2012,2021,,6-8,218,"September 2, 1989",Kansas,Career,,,NBA,664,383,26.9,4.5,10.2,.435,1.6,4.1,.379,2.9,6.1,.474,.512,1.7,2.2,.763,0.9,3.7,4.6,1.5,0.7,0.3,1.2,2.2,12.2
Markieff Morris,2012,2021,,6-9,245,"September 2, 1989",Kansas,Career,,,NBA,698,375,25.0,4.2,9.5,.446,0.9,2.5,.341,3.4,7.0,.483,.491,1.7,2.2,.776,1.2,4.0,5.3,1.6,0.8,0.5,1.5,2.8,11.0
Max Morris,1950,1950,,6-2,195,"March 14, 1925",Northwestern,Career,,,NBA,62,,,4.1,11.2,.363,,,,,,,,4.5,6.7,.667,,,,3.1,,,,2.8,12.6
Monte Morris,2018,2021,,6-2,183,"June 27, 1995",Iowa State,Career,,,NBA,205,31,23.5,3.9,8.1,.479,1.0,2.6,.393,2.9,5.5,.520,.542,1.0,1.2,.816,0.3,1.8,2.1,3.5,0.8,0.2,0.7,1.1,9.8
Randolph Morris,2007,2010,,6-10,266,"January 2, 1986",Kentucky,Career,,,NBA,74,2,5.9,0.7,1.6,.426,0.0,0.0,,0.7,1.6,.426,.426,0.5,0.9,.545,0.4,1.0,1.4,0.1,0.2,0.1,0.4,1.4,1.9
Terence Morris,2002,2006,,6-9,221,"January 11, 1979",Maryland,Career,,,NBA,139,12,13.9,1.5,3.7,.407,0.2,0.8,.196,1.3,2.9,.465,.428,0.2,0.3,.711,0.9,1.8,2.7,0.7,0.3,0.4,0.6,0.9,3.4
Adam Morrison,2007,2010,,6-8,205,"July 19, 1984",Gonzaga,Career,,,NBA,161,28,20.4,2.9,7.8,.373,0.8,2.3,.331,2.1,5.4,.391,.423,0.9,1.2,.710,0.5,1.6,2.1,1.4,0.2,0.1,1.1,1.7,7.5
John Morrison,1968,1968,,6-2,190,"May 2, 1945",Canisius,Career,,,ABA,9,,8.4,1.1,3.8,.294,0.1,0.7,.167,1.0,3.1,.321,.309,0.7,1.0,.667,,,1.0,0.8,,,1.0,1.7,3.0
Mike Morrison,1990,1990,,6-4,195,"August 16, 1967",Loyola College in Maryland,Career,,,NBA,36,1,4.3,0.6,1.9,.338,0.1,0.2,.286,0.6,1.7,.344,.353,0.7,0.8,.800,0.2,0.4,0.6,0.3,0.1,0.0,0.6,0.6,2.0
Red Morrison,1955,1958,,6-8,220,"April 26, 1932",Idaho,Career,,,NBA,155,,14.3,1.4,3.5,.396,,,,,,,,0.8,1.3,.572,,,5.3,0.9,,,,2.5,3.6
Anthony Morrow,2009,2017,,6-5,210,"September 27, 1985",Georgia Tech,Career,,,NBA,564,142,21.8,3.5,7.8,.447,1.4,3.4,.417,2.0,4.3,.470,.539,1.1,1.2,.880,0.5,1.6,2.2,0.9,0.6,0.1,0.7,1.6,9.4
Dwayne Morton,1995,1995,,6-7,195,"August 8, 1971",Louisville,Career,,,NBA,41,6,9.6,1.2,3.1,.388,0.2,0.6,.360,1.0,2.5,.394,.422,1.4,2.1,.682,0.5,0.9,1.4,0.4,0.3,0.4,0.7,1.1,4.1
John Morton,1990,1992,,6-3,180,"May 18, 1967",Seton Hall,Career,,,NBA,128,5,14.7,1.6,4.1,.386,0.1,0.5,.224,1.5,3.7,.406,.399,1.5,1.9,.787,0.4,0.8,1.3,2.7,0.7,0.2,1.5,1.3,4.8
Richard Morton,1989,1989,,6-3,190,"February 2, 1966",Cal State Fullerton,Career,,,NBA,2,0,5.5,1.5,2.0,.750,0.0,0.0,,1.5,2.0,.750,.750,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,3.0
Glenn Mosley,1978,1979,,6-8,195,"December 26, 1955",Seton Hall,Career,,,NBA,32,,7.6,1.1,2.8,.409,,,,,,,,0.8,1.4,.578,0.8,1.3,2.2,0.7,0.3,0.3,0.8,1.3,3.1
Perry Moss,1986,1987,,6-2,185,"November 11, 1958",Northeastern University,Career,,,NBA,136,0,12.6,1.5,3.7,.415,0.1,0.3,.174,1.5,3.3,.439,.423,0.8,1.2,.722,0.5,1.1,1.5,1.5,0.7,0.1,1.0,1.7,3.9
Lawrence Moten,1996,1998,,6-5,185,"March 25, 1972",Syracuse,Career,,,NBA,119,21,15.2,2.4,5.9,.408,0.5,1.7,.299,1.9,4.2,.450,.450,1.0,1.5,.652,0.7,0.8,1.5,1.5,0.6,0.3,1.1,1.2,6.3
Donatas Motiejūnas,2013,2019,,7-0,222,"September 20, 1990",,Career,,,NBA,251,101,18.2,2.9,6.2,.469,0.5,1.6,.300,2.4,4.6,.529,.508,1.0,1.7,.597,1.2,2.6,3.8,1.1,0.5,0.3,1.1,2.1,7.3
Johnathan Motley,2018,2020,,6-8,230,"May 4, 1995",Baylor,Career,,,NBA,46,4,8.1,2.0,3.5,.552,0.0,0.2,.200,1.9,3.3,.575,.558,1.0,1.6,.587,0.8,1.6,2.4,0.6,0.2,0.1,0.7,1.1,4.9
Hanno Möttölä,2001,2002,,6-11,247,"September 9, 1976",Utah,Career,,,NBA,155,17,15.2,1.9,4.3,.442,0.0,0.1,.063,1.9,4.2,.451,.443,0.8,1.1,.783,0.8,2.0,2.9,0.5,0.2,0.2,0.9,2.2,4.6
Arnett Moultrie,2013,2014,,6-11,249,"November 18, 1990","Texas-El Paso, Mississippi State",Career,,,NBA,59,2,12.4,1.6,2.9,.547,0.0,0.0,,1.6,2.9,.547,.547,0.4,0.6,.667,1.5,1.6,3.1,0.2,0.4,0.2,0.4,1.1,3.6
Rick Mount,1971,1975,,6-3,175,"January 5, 1947",Purdue,Career,,,ABA,283,,22.6,4.6,10.6,.433,0.4,1.3,.317,4.2,9.2,.450,.453,2.2,2.6,.820,0.6,1.1,1.7,2.4,0.7,0.1,1.5,2.3,11.8
Alonzo Mourning*,1993,2008,,6-10,240,"February 8, 1970",Georgetown,Career,,,NBA,838,686,31.0,6.1,11.6,.527,0.0,0.1,.247,6.1,11.5,.530,.529,4.8,7.0,.692,2.6,5.9,8.5,1.1,0.5,2.8,2.6,3.4,17.1
Timofey Mozgov,2011,2018,,7-1,275,"July 16, 1986",,Career,,,NBA,454,273,18.0,2.7,5.1,.535,0.0,0.1,.190,2.7,4.9,.543,.537,1.3,1.8,.738,1.7,3.2,4.9,0.6,0.3,0.8,1.2,2.2,6.8
Chuck Mrazovich,1951,1951,,6-5,185,"February 26, 1924",Eastern Kentucky University,Career,,,NBA,25,,,1.1,3.2,.350,,,,,,,,1.2,1.9,.604,,,1.6,0.5,,,,2.1,3.4
Emmanuel Mudiay,2016,2020,,6-3,200,"March 5, 1996",,Career,,,NBA,300,165,23.9,4.1,10.2,.401,0.9,2.9,.323,3.2,7.3,.431,.446,1.9,2.6,.744,0.5,2.5,2.9,3.8,0.7,0.3,2.2,1.6,11.0
Erwin Mueller,1967,1974,,6-8,230,"March 12, 1944",San Francisco,Career,,,TOT,445,,21.9,2.9,6.9,.426,0.0,0.0,,2.9,6.9,.426,.426,1.5,2.4,.623,0.9,1.7,4.7,2.0,0.0,0.0,1.3,2.1,7.4
Shabazz Muhammad,2014,2018,,6-6,223,"November 13, 1992",UCLA,Career,,,NBA,278,16,17.2,3.4,7.2,.473,0.4,1.4,.319,2.9,5.8,.510,.504,1.8,2.4,.751,1.1,1.7,2.8,0.5,0.3,0.1,0.7,1.0,9.0
Mychal Mulder,2020,2021,,6-3,184,"June 12, 1994","Vincennes, Kentucky",Career,,,NBA,67,9,14.5,2.2,5.0,.437,1.5,4.0,.380,0.7,1.0,.667,.589,0.3,0.5,.676,0.2,1.1,1.2,0.5,0.2,0.2,0.3,1.1,6.2
Joe Mullaney,1950,1950,,6-0,165,"November 17, 1924",Holy Cross,Career,,,NBA,37,,,0.2,1.9,.129,,,,,,,,0.3,0.4,.800,,,,1.4,,,,0.8,0.8
Bob Mullens,1947,1947,,6-1,175,"November 1, 1922",Fordham,Career,,,BAA,54,,,2.3,8.2,.281,,,,,,,,1.2,1.9,.627,,,,1.0,,,,1.7,5.8
Byron Mullens,2010,2014,,7-0,275,"February 14, 1989",Ohio State,Career,,,NBA,189,66,18.2,2.9,7.2,.408,0.6,1.8,.319,2.4,5.4,.438,.448,0.9,1.3,.706,1.1,3.1,4.2,0.8,0.4,0.5,1.0,1.8,7.4
Chris Mullin*,1986,2001,,6-6,200,"July 30, 1963",St. John's,Career,,,NBA,986,822,32.6,6.8,13.4,.509,0.8,2.2,.384,6.0,11.3,.533,.540,3.7,4.2,.865,1.0,3.1,4.1,3.5,1.6,0.6,2.3,2.1,18.2
Jeff Mullins,1965,1976,,6-4,190,"March 18, 1942",Duke,Career,,,NBA,804,,30.6,6.7,14.5,.463,,,,,,,,2.8,3.4,.814,0.8,1.7,4.3,3.8,0.8,0.2,,2.7,16.2
Todd Mundt,1996,1996,,7-0,250,"May 17, 1970","Memphis, Delta State University",Career,,,NBA,33,0,4.6,0.5,1.2,.390,0.0,0.0,,0.5,1.2,.390,.390,0.2,0.2,.625,0.3,0.5,0.8,0.1,0.1,0.2,0.1,0.9,1.1
Xavier Munford,2016,2018,,6-2,180,"June 1, 1992",Rhode Island,Career,,,NBA,20,0,13.3,1.7,4.2,.398,0.5,1.3,.360,1.2,2.9,.414,.452,0.4,0.8,.500,0.2,1.4,1.6,1.3,0.7,0.2,0.9,1.5,4.2
Chris Munk,1991,1991,,6-9,225,"August 5, 1967",USC,Career,,,NBA,11,0,2.6,0.3,0.6,.429,0.0,0.0,,0.3,0.6,.429,.429,0.6,1.1,.583,0.5,0.8,1.3,0.1,0.1,0.2,0.5,0.5,1.2
George Munroe,1947,1948,,5-11,170,"January 5, 1922",Dartmouth College,Career,,,BAA,80,,,2.4,8.9,.268,,,,,,,,1.3,2.0,.648,,,,0.3,,,,1.4,6.1
Eric Murdock,1992,2000,,6-1,190,"June 14, 1968",Providence,Career,,,NBA,508,224,23.4,3.7,8.5,.438,0.6,1.7,.343,3.1,6.8,.462,.473,2.1,2.6,.786,0.7,1.8,2.5,4.9,1.6,0.1,2.0,1.9,10.1
Gheorghe Mureșan,1994,2000,,7-7,303,"February 14, 1971",,Career,,,NBA,307,207,21.9,4.1,7.2,.573,0.0,0.0,.000,4.1,7.2,.574,.573,1.6,2.5,.644,2.1,4.2,6.4,0.5,0.6,1.5,1.5,3.1,9.8
Allen Murphy,1976,1977,,6-5,190,"July 15, 1952",Louisville,Career,,,TOT,31,,8.6,1.4,3.8,.370,0.0,0.0,.000,1.4,3.8,.373,.370,1.0,1.4,.682,0.9,0.8,1.6,0.4,0.3,0.3,0.9,1.8,3.8
Calvin Murphy*,1971,1983,,5-9,165,"May 9, 1948",Niagara University,Career,,,NBA,1002,0,30.5,7.2,15.0,.482,0.0,0.3,.139,7.2,14.9,.484,.483,3.4,3.9,.892,0.7,1.3,2.1,4.4,1.5,0.1,1.9,3.2,17.9
Dick Murphy,1947,1947,,6-1,175,"March 10, 1921",Manhattan College,Career,,,BAA,31,,,0.5,2.4,.200,,,,,,,,0.1,0.3,.444,,,,0.3,,,,0.5,1.1
Erik Murphy,2014,2014,,6-10,230,"October 26, 1990",Florida,Career,,,NBA,24,0,2.6,0.1,0.5,.231,0.0,0.1,.000,0.1,0.4,.300,.231,0.0,0.0,,0.1,0.3,0.3,0.1,0.0,0.2,0.1,0.3,0.3
Jay Murphy,1985,1988,,6-9,220,"June 26, 1962",Boston College,Career,,,NBA,67,0,6.5,0.9,2.8,.332,0.0,0.0,.000,0.9,2.8,.337,.332,0.5,0.8,.607,0.5,1.1,1.7,0.2,0.1,0.1,0.4,0.9,2.4
John Murphy,1947,1947,,6-2,175,"September 13, 1924",,Career,,,BAA,20,,,0.6,2.0,.275,,,,,,,,0.5,0.8,.667,,,,0.0,,,,0.4,1.6
Kevin Murphy,2013,2013,,6-5,185,"March 6, 1990",Tennessee Technological University,Career,,,NBA,17,0,3.1,0.4,1.6,.250,0.1,0.3,.200,0.4,1.4,.261,.268,0.0,0.0,,0.0,0.2,0.2,0.1,0.1,0.0,0.2,0.2,0.9
Ronnie Murphy,1988,1988,,6-5,225,"July 29, 1964",Jacksonville University,Career,,,NBA,18,0,4.9,0.8,2.7,.286,0.1,0.2,.250,0.7,2.5,.289,.296,0.4,0.6,.636,0.3,0.3,0.6,0.3,0.3,0.1,0.4,0.8,2.0
Tod Murphy,1988,1994,,6-9,220,"December 24, 1963","University of California, Irvine",Career,,,NBA,191,81,21.3,2.1,4.6,.454,0.1,0.3,.290,2.0,4.2,.467,.464,1.3,1.8,.679,1.8,3.1,4.9,1.0,0.6,0.5,0.6,2.0,5.5
Troy Murphy,2002,2013,,6-11,245,"May 2, 1980",Notre Dame,Career,,,NBA,729,482,27.3,3.9,8.8,.445,0.8,2.2,.388,3.1,6.6,.464,.493,2.1,2.7,.785,1.9,5.9,7.8,1.5,0.7,0.4,1.2,2.6,10.8
Dejounte Murray,2017,2021,,6-4,180,"September 19, 1996",Washington,Career,,,NBA,252,181,23.4,4.2,9.3,.452,0.5,1.5,.332,3.7,7.8,.474,.478,1.3,1.7,.758,1.0,4.4,5.4,3.6,1.3,0.2,1.6,1.8,10.1
Jamal Murray,2017,2021,,6-3,215,"February 23, 1997",Kentucky,Career,,,NBA,345,271,30.1,6.0,13.5,.446,2.0,5.3,.367,4.1,8.2,.497,.518,2.4,2.7,.878,0.8,2.9,3.6,3.8,1.0,0.3,2.0,1.9,16.3
Ken Murray,1951,1955,,6-2,190,"April 20, 1928",St. Bonaventure,Career,,,NBA,181,,18.4,3.0,8.9,.335,,,,,,,,2.1,2.9,.747,,,3.3,2.7,,,,1.9,8.1
