Player,MP,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,GameID,DateTime
Trevor Ariza,1.25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,113,-18.9,200806150LAL,2008-06-15 21:00:00
Kobe Bryant,42.766666666666666,7,22,0.318,3,9,0.333,5,5,1.0,1,2,3,1,1,0,4,1,22,-35,Starter,0.455,0.386,0.409,0.227,3.1,5.5,4.4,5.9,1.2,0.0,14.2,31.7,79,141,-5.9,200806170BOS,2008-06-17 21:00:00
Lamar Odom,40.416666666666664,2,8,0.25,0,1,0.0,10,16,0.625,0,10,10,5,0,0,3,4,14,-34,Starter,0.465,0.25,0.125,2.0,0.0,29.0,15.4,24.1,0.0,0.0,16.6,21.5,92,136,-2.4,200806170BOS,2008-06-17 21:00:00
Pau Gasol,32.38333333333333,4,7,0.571,0,0,,3,4,0.75,0,8,8,2,0,0,5,3,11,-28,Starter,0.628,0.571,0.0,0.571,0.0,28.9,15.4,14.1,0.0,0.0,36.3,20.5,81,136,-6.1,200806170BOS,2008-06-17 21:00:00
Derek Fisher,28.1,2,4,0.5,0,2,0.0,3,3,1.0,0,0,0,4,0,0,1,5,7,-15,Starter,0.658,0.5,0.5,0.75,0.0,0.0,0.0,29.0,0.0,0.0,15.8,10.8,129,146,-2.8,200806170BOS,2008-06-17 21:00:00
Vladimir Radmanović,21.5,2,6,0.333,2,6,0.333,0,0,,0,3,3,0,0,0,0,5,6,-10,Starter,0.5,0.5,1.0,0.0,0.0,16.3,8.7,0.0,0.0,0.0,0.0,13.4,90,140,-5.6,200806170BOS,2008-06-17 21:00:00
Jordan Farmar,25.95,3,5,0.6,3,4,0.75,3,4,0.75,0,1,1,1,1,0,4,2,12,-27,Reserve,0.888,0.9,0.8,0.8,0.0,4.5,2.4,8.6,2.0,0.0,37.2,20.0,100,140,1.1,200806170BOS,2008-06-17 21:00:00
Sasha Vujačić,14.966666666666667,3,4,0.75,1,2,0.5,0,0,,1,1,2,1,1,0,2,0,7,-11,Reserve,0.875,0.875,0.5,0.0,8.9,7.8,8.3,18.5,3.4,0.0,33.3,19.3,110,136,7.9,200806170BOS,2008-06-17 21:00:00
Luke Walton,14.033333333333333,2,4,0.5,1,2,0.5,3,4,0.75,0,0,0,2,1,0,0,2,8,-19,Reserve,0.694,0.625,0.5,1.0,0.0,0.0,0.0,33.9,3.6,0.0,0.0,19.8,147,138,11.8,200806170BOS,2008-06-17 21:00:00
Ronny Turiaf,10.816666666666666,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,0,2,2,-9,Reserve,1.0,1.0,0.0,0.0,0.0,10.8,5.8,0.0,0.0,0.0,0.0,4.5,200,142,-2.7,200806170BOS,2008-06-17 21:00:00
Trevor Ariza,9.066666666666666,1,3,0.333,0,1,0.0,1,2,0.5,0,1,1,0,0,0,0,1,3,-7,Reserve,0.387,0.333,0.333,0.667,0.0,12.9,6.9,0.0,0.0,0.0,0.0,20.6,77,142,-9.2,200806170BOS,2008-06-17 21:00:00
Paul Pierce,38.583333333333336,4,13,0.308,2,7,0.286,7,8,0.875,1,2,3,10,2,0,2,2,17,35,Starter,0.515,0.385,0.538,0.615,3.0,6.9,4.8,32.7,2.6,0.0,10.8,20.9,127,102,3.2,200806170BOS,2008-06-17 21:00:00
Kevin Garnett,35.65,10,18,0.556,0,1,0.0,6,7,0.857,3,11,14,4,3,1,0,2,26,32,Starter,0.617,0.556,0.056,0.389,9.9,41.1,24.5,18.2,4.3,3.6,0.0,25.7,146,94,11.7,200806170BOS,2008-06-17 21:00:00
Ray Allen,32.38333333333333,8,12,0.667,7,9,0.778,3,3,1.0,1,3,4,2,3,0,1,0,26,23,Starter,0.976,0.958,0.75,0.25,3.6,12.4,7.7,9.5,4.7,0.0,7.0,19.2,173,98,20.9,200806170BOS,2008-06-17 21:00:00
Rajon Rondo,31.866666666666667,8,20,0.4,0,1,0.0,5,7,0.714,2,5,7,8,6,0,1,3,21,24,Starter,0.455,0.4,0.05,0.35,7.3,20.9,13.7,38.9,9.6,0.0,4.2,32.9,118,86,8.3,200806170BOS,2008-06-17 21:00:00
Kendrick Perkins,13.416666666666666,1,3,0.333,0,0,,0,0,,2,2,4,0,0,1,2,5,2,11,Starter,0.333,0.333,0.0,0.0,17.5,19.9,18.6,0.0,0.0,9.7,40.0,16.2,67,99,-19.2,200806170BOS,2008-06-17 21:00:00
James Posey,26.116666666666667,4,4,1.0,3,3,1.0,0,0,,1,2,3,1,3,1,1,2,11,20,Reserve,1.375,1.375,0.75,0.0,4.5,10.2,7.2,5.2,5.8,5.0,20.0,8.3,177,91,15.6,200806170BOS,2008-06-17 21:00:00
P.J. Brown,16.183333333333334,1,2,0.5,0,0,,4,4,1.0,1,2,3,2,1,1,0,4,6,9,Reserve,0.798,0.5,0.0,2.0,7.2,16.5,11.6,14.8,3.1,8.0,0.0,10.1,193,94,8.8,200806170BOS,2008-06-17 21:00:00
Eddie House,16.133333333333333,2,6,0.333,1,5,0.2,4,4,1.0,0,2,2,5,0,0,0,0,9,15,Reserve,0.58,0.417,0.833,0.667,0.0,16.5,7.7,40.2,0.0,0.0,0.0,20.9,154,108,7.6,200806170BOS,2008-06-17 21:00:00
Glen Davis,14.566666666666666,1,2,0.5,0,0,,1,2,0.5,2,2,4,0,0,0,0,2,3,15,Reserve,0.521,0.5,0.0,1.0,16.1,18.3,17.1,0.0,0.0,0.0,0.0,8.6,142,107,-5.8,200806170BOS,2008-06-17 21:00:00
Leon Powe,9.3,3,5,0.6,0,0,,2,2,1.0,1,3,4,0,0,0,0,5,8,5,Reserve,0.68,0.6,0.0,0.4,12.6,43.0,26.8,0.0,0.0,0.0,0.0,27.5,152,104,-4.7,200806170BOS,2008-06-17 21:00:00
Tony Allen,5.8,1,2,0.5,0,0,,0,0,,0,0,0,1,0,0,0,0,2,6,Reserve,0.5,0.5,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,15.0,128,109,-1.5,200806170BOS,2008-06-17 21:00:00
