Player,MP,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,GameID,DateTime,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y
Ricky Rubio,31.833333333333332,9.0,17.0,0.529,3.0,7.0,0.429,1.0,2.0,0.5,0.0,2.0,2.0,11.0,1.0,0.0,4.0,4.0,22.0,11.0,Starter,0.615,0.618,0.412,0.118,0.0,7.9,3.9,73.9,1.7,0.0,18.3,32.3,121.0,122.0,7.2,201811020UTA,2018-11-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grayson Allen,27.2,3.0,8.0,0.375,2.0,7.0,0.286,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,-18.0,Starter,0.507,0.5,0.875,0.25,0.0,0.0,0.0,5.7,0.0,0.0,0.0,15.4,111.0,128.0,-6.0,201811020UTA,2018-11-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Favors,23.15,5.0,9.0,0.556,1.0,2.0,0.5,1.0,2.0,0.5,4.0,2.0,6.0,1.0,0.0,2.0,0.0,3.0,12.0,-13.0,Starter,0.607,0.611,0.222,0.222,20.7,10.9,15.9,8.1,0.0,8.5,0.0,20.1,140.0,120.0,4.7,201811020UTA,2018-11-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jae Crowder,32.166666666666664,6.0,10.0,0.6,4.0,7.0,0.571,2.0,4.0,0.5,1.0,5.0,6.0,1.0,0.0,1.0,0.0,2.0,18.0,-7.0,Reserve,0.765,0.8,0.7,0.4,3.7,19.6,11.5,5.5,0.0,3.0,0.0,17.2,155.0,122.0,9.1,201811020UTA,2018-11-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royce O'Neale,21.033333333333335,2.0,6.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,-6.0,Reserve,0.363,0.333,0.167,0.333,0.0,6.0,2.9,0.0,0.0,0.0,22.5,19.9,58.0,126.0,-17.3,201811020UTA,2018-11-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dante Exum,19.116666666666667,1.0,6.0,0.167,0.0,2.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,3.0,-8.0,Reserve,0.218,0.167,0.333,0.333,0.0,0.0,0.0,30.0,0.0,0.0,12.7,19.4,72.0,127.0,-15.2,201811020UTA,2018-11-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georges Niang,12.033333333333333,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,,1.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,-9.0,Reserve,0.5,0.5,0.667,0.0,10.0,42.0,25.6,0.0,4.4,0.0,0.0,11.7,119.0,110.0,4.6,201811020UTA,2018-11-02 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Lowry,31.883333333333333,4.0,9.0,0.444,1.0,5.0,0.2,2.0,2.0,1.0,2.0,4.0,6.0,12.0,2.0,0.0,3.0,3.0,11.0,5.0,Starter,0.557,0.5,0.556,0.222,7.0,13.4,10.3,51.6,3.1,0.0,23.3,18.8,122.0,101.0,3.6,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kawhi Leonard,29.683333333333334,7.0,14.0,0.5,1.0,2.0,0.5,4.0,6.0,0.667,2.0,4.0,6.0,5.0,2.0,1.0,2.0,0.0,19.0,4.0,Starter,0.571,0.536,0.143,0.429,7.5,14.4,11.0,27.2,3.3,2.5,10.7,29.2,115.0,100.0,6.9,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pascal Siakam,26.6,4.0,5.0,0.8,0.0,0.0,,2.0,4.0,0.5,1.0,4.0,5.0,1.0,1.0,0.0,0.0,2.0,10.0,7.0,Starter,0.74,0.8,0.0,0.8,4.2,16.0,10.3,5.3,1.9,0.0,0.0,11.8,152.0,103.0,-0.2,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danny Green,25.85,3.0,8.0,0.375,2.0,5.0,0.4,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,8.0,-2.0,Starter,0.5,0.5,0.625,0.0,0.0,8.3,4.2,0.0,1.9,2.9,20.0,18.0,71.0,104.0,-6.8,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonas Valančiūnas,24.416666666666668,7.0,10.0,0.7,1.0,2.0,0.5,1.0,2.0,0.5,1.0,6.0,7.0,1.0,1.0,4.0,2.0,6.0,16.0,3.0,Starter,0.735,0.75,0.2,0.2,4.6,26.2,15.6,7.2,2.0,12.1,15.5,24.5,115.0,90.0,4.7,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serge Ibaka,22.666666666666668,6.0,12.0,0.5,0.0,4.0,0.0,2.0,4.0,0.5,0.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,14.0,11.0,Reserve,0.509,0.5,0.333,0.333,0.0,18.8,9.6,7.5,4.3,6.5,6.8,30.3,93.0,93.0,-0.7,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OG Anunoby,21.4,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,Reserve,0.333,0.333,0.667,0.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,6.5,65.0,110.0,-11.9,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fred VanVleet,20.316666666666666,3.0,7.0,0.429,2.0,4.0,0.5,0.0,0.0,,0.0,3.0,3.0,6.0,2.0,1.0,2.0,2.0,8.0,7.0,Reserve,0.571,0.571,0.571,0.0,0.0,15.8,8.1,41.8,4.8,3.6,22.2,20.6,108.0,95.0,7.5,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.J. Miles,15.616666666666667,3.0,7.0,0.429,3.0,5.0,0.6,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,9.0,4.0,Reserve,0.643,0.643,0.714,0.0,0.0,6.8,3.5,19.3,0.0,4.7,0.0,20.8,127.0,107.0,8.1,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norman Powell,13.95,3.0,6.0,0.5,2.0,4.0,0.5,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,11.0,Reserve,0.621,0.667,0.667,0.167,0.0,15.3,7.8,11.2,0.0,0.0,0.0,21.5,116.0,108.0,0.8,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delon Wright,6.7,0.0,0.0,,0.0,0.0,,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.0,Reserve,1.136,,,,0.0,31.8,16.3,0.0,0.0,0.0,0.0,6.1,250.0,101.0,-5.5,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Monroe,0.9166666666666666,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.7,0.0,113.0,-59.0,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Devin Booker,35.55,8.0,20.0,0.4,2.0,7.0,0.286,0.0,1.0,0.0,1.0,3.0,4.0,6.0,1.0,1.0,3.0,1.0,18.0,-6.0,Starter,0.44,0.45,0.35,0.05,3.0,9.4,6.1,27.7,1.4,2.8,12.8,27.8,92.0,109.0,1.4,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deandre Ayton,35.31666666666667,7.0,10.0,0.7,0.0,0.0,,3.0,6.0,0.5,7.0,11.0,18.0,2.0,0.0,2.0,1.0,1.0,17.0,-7.0,Starter,0.672,0.7,0.0,0.6,21.1,34.8,27.8,8.9,0.0,5.7,7.3,16.3,141.0,106.0,8.1,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trevor Ariza,34.43333333333333,4.0,12.0,0.333,2.0,7.0,0.286,0.0,0.0,,2.0,4.0,6.0,4.0,1.0,0.0,1.0,1.0,10.0,-8.0,Starter,0.417,0.417,0.583,0.0,6.2,13.0,9.5,16.2,1.4,0.0,7.7,15.9,100.0,110.0,0.5,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Canaan,32.06666666666667,8.0,12.0,0.667,2.0,4.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,19.0,1.0,Starter,0.764,0.75,0.333,0.083,0.0,3.5,1.7,10.7,0.0,0.0,7.4,17.7,144.0,114.0,4.5,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.J. Warren,22.65,3.0,9.0,0.333,0.0,1.0,0.0,4.0,6.0,0.667,0.0,4.0,4.0,2.0,0.0,0.0,4.0,4.0,10.0,4.0,Starter,0.43,0.333,0.111,0.667,0.0,19.7,9.6,12.6,0.0,0.0,25.6,29.1,73.0,111.0,-12.8,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Anderson,25.35,1.0,5.0,0.2,1.0,2.0,0.5,2.0,4.0,0.5,1.0,5.0,6.0,1.0,0.0,0.0,1.0,2.0,5.0,-13.0,Reserve,0.37,0.3,0.4,0.8,4.2,22.0,12.9,5.0,0.0,0.0,12.9,12.9,82.0,112.0,-5.9,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elie Okobo,15.7,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,4.0,-10.0,Reserve,0.25,0.25,0.375,0.0,0.0,7.1,3.5,18.0,0.0,0.0,20.0,26.8,54.0,113.0,-17.8,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richaun Holmes,12.683333333333334,1.0,4.0,0.25,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,-2.0,Reserve,0.25,0.25,0.0,0.0,8.4,35.2,21.5,0.0,0.0,7.9,20.0,16.6,54.0,103.0,-12.1,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Jackson,11.583333333333334,5.0,8.0,0.625,1.0,1.0,1.0,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,11.0,-9.0,Reserve,0.688,0.688,0.125,0.0,0.0,28.9,14.1,21.5,0.0,0.0,11.1,32.7,118.0,111.0,11.0,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mikal Bridges,10.916666666666666,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,Reserve,0.333,0.333,0.333,0.0,0.0,10.2,5.0,0.0,4.5,0.0,0.0,11.6,74.0,103.0,-4.4,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamal Crawford,3.75,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,115.0,-10.0,201811020PHO,2018-11-02 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyus Jones,40.5,3.0,11.0,0.273,2.0,7.0,0.286,0.0,0.0,,2.0,3.0,5.0,9.0,2.0,0.0,0.0,2.0,8.0,-18.0,Starter,0.364,0.364,0.636,0.0,4.2,8.3,5.9,31.0,2.4,0.0,0.0,11.6,107.0,116.0,-0.9,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Wiggins,36.81666666666667,9.0,23.0,0.391,4.0,9.0,0.444,0.0,0.0,,0.0,4.0,4.0,0.0,2.0,1.0,1.0,2.0,22.0,-10.0,Starter,0.478,0.478,0.391,0.0,0.0,12.1,5.2,0.0,2.6,2.4,4.2,27.9,85.0,113.0,0.0,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karl-Anthony Towns,35.36666666666667,5.0,13.0,0.385,2.0,6.0,0.333,1.0,2.0,0.5,1.0,10.0,11.0,1.0,2.0,1.0,2.0,0.0,13.0,-15.0,Starter,0.468,0.462,0.462,0.154,2.4,31.6,14.9,4.3,2.7,2.5,12.6,19.2,82.0,108.0,-2.0,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy Butler,35.28333333333333,10.0,23.0,0.435,0.0,8.0,0.0,1.0,2.0,0.5,2.0,1.0,3.0,5.0,0.0,0.0,0.0,3.0,21.0,-19.0,Starter,0.44,0.435,0.348,0.087,4.8,3.2,4.1,27.9,0.0,0.0,0.0,29.0,98.0,123.0,-1.7,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taj Gibson,24.133333333333333,5.0,10.0,0.5,2.0,4.0,0.5,0.0,0.0,,2.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,12.0,-7.0,Starter,0.6,0.6,0.4,0.0,7.0,4.6,6.0,21.3,0.0,0.0,0.0,17.7,128.0,123.0,3.6,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Okogie,25.0,4.0,10.0,0.4,1.0,2.0,0.5,6.0,7.0,0.857,0.0,5.0,5.0,1.0,1.0,0.0,2.0,0.0,15.0,-4.0,Reserve,0.573,0.45,0.2,0.7,0.0,22.3,9.6,6.3,1.9,0.0,13.3,25.8,101.0,114.0,0.3,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Tolliver,22.233333333333334,1.0,5.0,0.2,1.0,5.0,0.2,2.0,3.0,0.667,0.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,5.0,-7.0,Reserve,0.396,0.3,1.0,0.6,0.0,5.0,2.2,18.1,2.1,4.0,0.0,12.2,98.0,115.0,-1.4,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorgui Dieng,12.633333333333333,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,6.0,7.0,1.0,0.0,1.0,0.0,2.0,0.0,-2.0,Reserve,0.0,0.0,0.333,0.0,6.7,53.0,26.6,10.0,0.0,7.0,0.0,10.2,39.0,105.0,-9.3,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Rose,4.716666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,Reserve,1.5,1.5,1.0,0.0,0.0,0.0,0.0,73.2,0.0,0.0,0.0,9.1,277.0,124.0,24.2,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Nunnally,3.3166666666666664,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,Reserve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,124.0,-29.0,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klay Thompson,36.3,9.0,17.0,0.529,4.0,9.0,0.444,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,2.0,2.0,22.0,25.0,Starter,0.647,0.647,0.529,0.0,0.0,9.3,5.3,4.3,0.0,0.0,10.5,22.1,111.0,105.0,-0.9,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Durant,36.03333333333333,11.0,19.0,0.579,3.0,5.0,0.6,8.0,9.0,0.889,0.0,13.0,13.0,3.0,0.0,1.0,4.0,2.0,33.0,17.0,Starter,0.719,0.658,0.263,0.474,0.0,30.4,17.3,14.1,0.0,2.4,14.8,31.6,124.0,97.0,8.0,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Curry,35.46666666666667,11.0,24.0,0.458,4.0,12.0,0.333,2.0,2.0,1.0,1.0,8.0,9.0,7.0,0.0,2.0,4.0,3.0,28.0,6.0,Starter,0.563,0.542,0.5,0.083,3.1,19.0,12.2,33.7,0.0,4.8,13.9,34.4,109.0,98.0,5.2,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draymond Green,33.06666666666667,4.0,7.0,0.571,0.0,2.0,0.0,1.0,2.0,0.5,2.0,7.0,9.0,11.0,1.0,3.0,4.0,3.0,9.0,24.0,Starter,0.571,0.571,0.286,0.286,6.8,17.8,13.1,42.9,1.4,7.8,33.7,15.2,114.0,92.0,8.6,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damian Jones,16.616666666666667,2.0,3.0,0.667,0.0,0.0,,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,Starter,0.773,0.667,0.0,0.667,6.7,15.2,11.6,0.0,0.0,0.0,0.0,9.9,169.0,103.0,1.1,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfonzo McKinnie,27.366666666666667,3.0,4.0,0.75,2.0,2.0,1.0,0.0,0.0,,3.0,5.0,8.0,0.0,0.0,0.0,0.0,5.0,8.0,8.0,Reserve,1.0,1.0,0.5,0.0,12.2,15.4,14.0,0.0,0.0,0.0,0.0,6.2,198.0,103.0,1.6,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Iguodala,19.833333333333332,1.0,6.0,0.167,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,8.0,2.0,0.0,1.0,1.0,2.0,10.0,Reserve,0.145,0.167,0.333,0.333,5.6,8.5,7.3,47.7,4.8,0.0,12.7,16.8,87.0,94.0,2.3,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevon Looney,15.466666666666667,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,0.5,2.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,-3.0,Reserve,0.266,0.0,0.0,2.0,14.4,21.8,18.6,0.0,0.0,11.1,0.0,5.1,112.0,92.0,0.1,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonas Jerebko,13.983333333333333,2.0,7.0,0.286,0.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,7.0,-4.0,Reserve,0.421,0.286,0.286,0.429,16.0,12.0,13.7,9.5,0.0,0.0,10.7,28.1,99.0,104.0,-7.4,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Bell,5.866666666666667,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,Reserve,,,,,0.0,14.4,8.2,0.0,0.0,14.6,,0.0,0.0,91.0,2.6,201811020GSW,2018-11-02 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blake Griffin,37.03333333333333,12.0,21.0,0.571,2.0,7.0,0.286,12.0,16.0,0.75,1.0,12.0,13.0,6.0,2.0,0.0,7.0,5.0,38.0,-9.0,Starter,0.678,0.619,0.333,0.762,2.6,38.9,18.9,44.6,2.4,0.0,20.0,38.5,112.0,100.0,13.9,201811030PHI,2018-11-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanley Johnson,30.266666666666666,1.0,7.0,0.143,0.0,4.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,1.0,3.0,4.0,2.0,-8.0,Starter,0.143,0.143,0.571,0.0,0.0,7.9,3.6,0.0,1.5,4.0,30.0,13.4,20.0,103.0,-12.9,201811030PHI,2018-11-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Jackson,26.716666666666665,2.0,11.0,0.182,1.0,6.0,0.167,4.0,6.0,0.667,1.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,9.0,-11.0,Starter,0.33,0.227,0.545,0.545,3.7,9.0,6.1,12.2,0.0,0.0,0.0,20.8,80.0,109.0,-6.9,201811030PHI,2018-11-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Drummond,20.766666666666666,3.0,8.0,0.375,0.0,1.0,0.0,2.0,5.0,0.4,1.0,8.0,9.0,1.0,0.0,1.0,1.0,5.0,8.0,3.0,Starter,0.392,0.375,0.125,0.625,4.7,46.2,23.4,8.9,0.0,5.8,8.9,21.9,80.0,101.0,-4.9,201811030PHI,2018-11-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Brown,11.783333333333333,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,Starter,0.0,0.0,0.0,0.0,8.3,10.2,9.2,0.0,3.8,0.0,0.0,10.4,24.0,100.0,-7.9,201811030PHI,2018-11-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ish Smith,28.733333333333334,3.0,10.0,0.3,1.0,6.0,0.167,1.0,2.0,0.5,0.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,8.0,-8.0,Reserve,0.368,0.35,0.6,0.2,0.0,8.4,3.8,11.9,3.2,4.2,21.6,19.6,62.0,99.0,-4.8,201811030PHI,2018-11-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jon Leuer,22.466666666666665,3.0,5.0,0.6,0.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,2.0,6.0,-13.0,Reserve,0.51,0.6,0.2,0.4,8.7,26.7,16.8,0.0,2.0,0.0,0.0,10.6,110.0,103.0,-0.1,201811030PHI,2018-11-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Langston Galloway,20.166666666666668,4.0,8.0,0.5,1.0,3.0,0.333,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,-2.0,Reserve,0.666,0.563,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.3,21.7,120.0,110.0,2.0,201811030PHI,2018-11-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaza Pachulia,15.733333333333333,3.0,4.0,0.75,0.0,0.0,,3.0,4.0,0.75,1.0,2.0,3.0,3.0,1.0,0.0,1.0,5.0,9.0,-1.0,Reserve,0.781,0.75,0.0,1.0,6.2,15.3,10.3,38.4,2.9,0.0,14.8,17.5,144.0,101.0,10.0,201811030PHI,2018-11-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glenn Robinson,13.633333333333333,1.0,2.0,0.5,0.0,0.0,,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,Reserve,0.694,0.5,0.0,1.0,0.0,26.4,11.9,0.0,0.0,0.0,0.0,8.6,146.0,107.0,-1.3,201811030PHI,2018-11-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
José Calderón,12.7,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,-11.0,Reserve,0.25,0.25,0.5,0.0,0.0,0.0,0.0,25.9,0.0,0.0,20.0,16.0,56.0,110.0,-10.6,201811030PHI,2018-11-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joel Embiid,33.8,10.0,18.0,0.556,1.0,3.0,0.333,18.0,23.0,0.783,0.0,17.0,17.0,1.0,0.0,2.0,4.0,5.0,39.0,1.0,Starter,0.693,0.583,0.167,1.278,0.0,49.3,27.1,10.3,0.0,5.4,12.5,42.1,120.0,88.0,8.9,201811030PHI,2018-11-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robert Covington,31.55,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,5.0,12.0,Starter,0.5,0.5,0.6,0.0,0.0,9.3,5.1,6.1,1.4,0.0,16.7,8.4,80.0,96.0,-4.3,201811030PHI,2018-11-03 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
