player,year_min,year_max,pos,height,weight,birth_date,colleges,season,age,team_id,lg_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
Martell Webster,2006,2015,,6-7,230,"December 4, 1986",,Career,,,NBA,580,266,24.0,2.9,7.0,.418,1.4,3.6,.382,1.6,3.4,.454,.515,1.5,1.9,.791,0.6,2.5,3.1,1.0,0.5,0.3,0.9,1.8,8.7
Marvin Webster,1976,1987,,7-1,225,"April 13, 1952",Morgan State University,Career,,,TOT,617,37,21.7,2.6,5.4,.488,0.0,0.0,.286,2.6,5.4,.488,.488,1.7,2.7,.621,2.4,4.4,6.8,1.2,0.4,1.4,1.6,2.4,7.0
Scott Wedman,1975,1987,,6-7,215,"July 29, 1952",Colorado,Career,,,NBA,906,105,28.6,5.7,11.8,.481,0.2,0.5,.335,5.6,11.5,.485,.485,1.7,2.1,.794,1.7,3.1,4.8,2.0,0.9,0.3,1.3,2.8,13.2
Sonny Weems,2009,2016,,6-6,205,"July 8, 1986",Arkansas,Career,,,NBA,183,47,18.2,2.8,6.0,.465,0.2,0.7,.283,2.6,5.4,.487,.480,0.7,1.0,.702,0.5,1.7,2.2,1.4,0.5,0.2,1.1,1.5,6.5
Dick Wehr,1949,1949,,6-4,180,"December 9, 1925",Rice University,Career,,,BAA,9,,,0.6,2.3,.238,,,,,,,,0.2,0.7,.333,,,,0.3,,,,1.3,1.3
Brant Weidner,1984,1984,,6-9,230,"October 28, 1960",William & Mary,Career,,,NBA,8,0,4.8,0.3,1.1,.222,0.0,0.0,,0.3,1.1,.222,.222,0.5,0.5,1.000,0.5,0.9,1.4,0.0,0.0,0.3,0.3,0.6,1.0
Bob Weiss,1966,1977,,6-2,180,"May 7, 1942",Penn State,Career,,,NBA,783,,22.1,2.9,6.8,.428,,,,,,,,1.8,2.2,.828,0.3,0.9,1.8,3.7,1.0,0.2,,2.0,7.6
Rick Weitzman,1968,1968,,6-2,175,"April 30, 1946",Northeastern University,Career,,,NBA,25,,3.0,0.5,1.8,.261,,,,,,,,0.4,0.5,.692,,,0.4,0.3,,,,0.3,1.3
Bonzi Wells,1999,2008,,6-5,210,"September 28, 1976",Ball State University,Career,,,NBA,591,275,25.6,4.8,10.3,.460,0.4,1.2,.327,4.4,9.2,.477,.479,2.2,3.1,.697,1.4,3.3,4.6,2.1,1.3,0.3,2.1,2.6,12.1
Bubba Wells,1998,1998,,6-5,230,"July 26, 1974",Austin Peay State University,Career,,,NBA,39,2,10.1,1.2,3.0,.414,0.0,0.2,.167,1.2,2.8,.427,.418,0.8,1.1,.721,0.6,1.2,1.7,0.9,0.4,0.1,0.8,1.0,3.3
Owen Wells,1975,1975,,6-7,200,"December 9, 1950",Detroit Mercy,Career,,,NBA,33,,6.5,1.3,3.0,.420,,,,,,,,0.5,0.7,.682,0.4,0.7,1.1,0.7,0.3,0.1,,1.2,3.0
Ralph Wells,1963,1963,,6-1,180,"September 3, 1940",Northwestern,Career,,,NBA,3,,16.0,0.3,2.3,.143,,,,,,,,0.0,2.3,.000,,,2.0,2.3,,,,2.0,0.7
Chris Welp,1988,1990,,7-0,245,"January 2, 1964",Washington,Career,,,NBA,109,3,10.8,1.3,2.9,.446,0.0,0.0,.000,1.3,2.9,.447,.446,0.7,1.1,.681,0.8,1.6,2.4,0.4,0.3,0.5,0.6,2.4,3.3
Jiří Welsch,2003,2006,,6-7,208,"January 27, 1980",,Career,,,NBA,247,102,18.6,2.1,5.2,.403,0.5,1.4,.343,1.6,3.8,.425,.449,1.5,2.0,.752,0.5,2.0,2.4,1.5,0.8,0.1,1.1,1.6,6.1
Thomas Welsh,2019,2019,,7-0,255,"February 3, 1996",UCLA,Career,,,NBA,11,0,3.3,0.6,1.2,.538,0.3,0.6,.429,0.4,0.5,.667,.654,0.1,0.2,.500,0.0,0.4,0.4,0.5,0.0,0.0,0.1,0.3,1.6
Bill Wennington,1986,2000,,7-0,245,"April 26, 1963",St. John's,Career,,,NBA,720,88,13.5,1.9,4.2,.459,0.0,0.1,.139,1.9,4.1,.463,.460,0.7,1.0,.787,1.0,2.0,3.0,0.6,0.3,0.3,0.6,2.3,4.6
Matt Wenstrom,1994,1994,,7-1,250,"November 4, 1970",UNC,Career,,,NBA,11,0,3.4,0.5,0.9,.600,0.0,0.0,,0.5,0.9,.600,.600,0.5,0.9,.600,0.5,0.5,1.1,0.0,0.0,0.2,0.4,0.6,1.6
Robert Werdann,1993,1997,,6-11,250,"September 12, 1970",St. John's,Career,,,NBA,47,0,5.8,0.8,2.1,.378,0.0,0.0,.000,0.8,2.1,.381,.378,0.6,1.0,.574,0.7,1.1,1.7,0.2,0.3,0.2,0.4,1.4,2.1
Ray Wertis,1947,1948,,5-11,,"July 30, 1923",St. John's,Career,,,BAA,68,,,1.4,6.4,.210,,,,,,,,0.9,1.5,.590,,,,0.7,,,,1.4,3.6
David Wesley,1994,2007,,6-0,190,"November 14, 1970",Baylor,Career,,,NBA,949,796,31.9,4.5,10.6,.424,1.2,3.2,.368,3.3,7.3,.448,.480,2.3,3.0,.786,0.6,2.0,2.5,4.4,1.3,0.2,1.9,2.4,12.5
Walt Wesley,1967,1976,,6-11,220,"January 25, 1945",Kansas,Career,,,NBA,590,,17.5,3.4,7.8,.434,,,,,,,,1.7,2.7,.630,1.0,1.4,5.5,0.7,0.2,0.3,,2.5,8.5
David West,2004,2018,,6-9,250,"August 29, 1980",Xavier,Career,,,NBA,1034,742,28.2,5.5,11.1,.495,0.1,0.2,.265,5.5,10.9,.499,.498,2.5,3.0,.817,1.7,4.6,6.4,2.2,0.7,0.8,1.6,2.3,13.6
Delonte West,2005,2012,,6-4,180,"July 26, 1983",Saint Joseph's,Career,,,NBA,432,258,27.4,3.7,8.3,.448,0.9,2.3,.372,2.8,5.9,.479,.501,1.4,1.7,.826,0.5,2.4,2.9,3.6,1.1,0.4,1.6,1.9,9.7
Doug West,1990,2001,,6-6,200,"May 27, 1967",Villanova,Career,,,NBA,676,379,24.6,3.9,8.1,.481,0.1,0.3,.191,3.8,7.8,.491,.484,1.7,2.2,.801,0.8,1.7,2.5,1.9,0.7,0.3,1.2,2.8,9.6
Jerry West*,1961,1974,,6-2,175,"May 28, 1938",West Virginia,Career,,,NBA,932,,39.2,9.7,20.4,.474,,,,,,,,7.7,9.4,.814,1.0,2.8,5.8,6.7,2.6,0.7,,2.6,27.0
Mario West,2008,2011,,6-5,210,"June 19, 1984",Georgia Tech,Career,,,NBA,162,9,4.9,0.3,0.8,.448,0.0,0.1,.200,0.3,0.7,.470,.456,0.2,0.4,.563,0.4,0.5,0.9,0.3,0.3,0.0,0.2,0.8,1.0
Mark West,1984,2000,,6-10,230,"November 5, 1960",Old Dominion,Career,,,NBA,1090,548,18.5,2.3,4.0,.580,0.0,0.0,.000,2.3,4.0,.581,.580,1.1,1.9,.568,1.6,3.3,4.9,0.4,0.3,1.3,1.1,2.9,5.7
Roland West,1968,1968,,6-4,178,"June 6, 1944",Cincinnati,Career,,,NBA,4,,3.5,0.5,1.3,.400,,,,,,,,0.0,0.0,,,,1.3,0.0,,,,0.8,1.0
Dexter Westbrook,1968,1968,,6-8,190,,Providence,Career,,,ABA,12,,10.6,1.6,3.3,.487,0.0,0.0,,1.6,3.3,.487,.487,0.8,1.2,.714,,,1.9,0.4,,,1.1,2.5,4.0
Russell Westbrook,2009,2021,,6-3,200,"November 12, 1988",UCLA,Career,,,NBA,943,926,34.7,8.2,18.8,.437,1.1,3.7,.305,7.1,15.2,.470,.467,5.6,7.0,.790,1.7,5.7,7.4,8.5,1.7,0.3,4.1,2.6,23.2
Paul Westphal*,1973,1984,,6-4,195,"November 30, 1950",USC,Career,,,NBA,823,73,25.5,6.2,12.3,.504,0.2,0.7,.275,6.1,12.0,.508,.506,3.2,3.8,.820,0.5,1.5,1.9,4.4,1.3,0.3,2.6,2.1,15.6
John Wetzel,1968,1976,,6-5,190,"October 22, 1944",Virginia Tech,Career,,,NBA,357,,13.2,1.3,3.0,.429,,,,,,,,0.8,1.0,.810,0.5,1.4,1.9,1.4,0.8,0.2,,1.7,3.4
Robert Whaley,2006,2006,,6-10,260,"April 16, 1982","Barton County Community College, Cincinnati, Walsh University",Career,,,NBA,23,0,9.2,1.0,2.5,.404,0.0,0.0,,1.0,2.5,.404,.404,0.1,0.3,.500,0.7,1.2,1.9,0.7,0.3,0.3,0.6,1.8,2.1
Ennis Whatley,1984,1997,,6-3,177,"August 11, 1962",Alabama,Career,,,NBA,385,193,18.5,2.2,4.7,.468,0.0,0.1,.097,2.2,4.6,.475,.469,1.2,1.6,.755,0.5,1.2,1.8,4.6,1.0,0.1,1.8,1.8,5.6
DeJuan Wheat,1998,1999,,6-0,165,"October 14, 1973",Louisville,Career,,,NBA,80,0,9.3,1.2,3.0,.383,0.4,1.0,.390,0.8,2.1,.380,.444,0.6,0.9,.700,0.2,0.5,0.7,1.6,0.4,0.0,0.7,0.9,3.3
Clinton Wheeler,1988,1989,,6-1,185,"October 27, 1959",William Paterson University,Career,,,NBA,87,0,10.0,1.2,2.5,.489,0.0,0.0,.000,1.2,2.5,.491,.489,0.5,0.6,.741,0.4,0.4,0.8,1.8,0.7,0.0,0.9,0.7,2.9
Tyson Wheeler,1999,1999,,5-10,165,"October 8, 1975",Rhode Island,Career,,,NBA,1,0,3.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,1.500,1.0,2.0,.500,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0
Skippy Whitaker,1955,1955,,6-1,180,"August 29, 1930",Kentucky,Career,,,NBA,3,,5.0,0.3,2.0,.167,,,,,,,,0.0,0.0,,,,0.3,0.3,,,,1.3,0.7
Andrew White,2018,2018,,6-7,210,"June 16, 1993","Nebraska, Syracuse",Career,,,NBA,15,0,13.9,1.7,4.9,.342,1.2,3.3,.367,0.5,1.6,.292,.466,0.1,0.3,.250,0.3,2.0,2.3,0.4,0.2,0.1,0.5,0.8,4.6
Coby White,2020,2021,,6-5,195,"February 16, 2000",UNC,Career,,,NBA,134,55,28.6,5.1,12.6,.406,2.2,6.2,.357,2.9,6.4,.453,.493,1.7,2.0,.849,0.4,3.4,3.8,3.8,0.6,0.2,2.0,2.2,14.2
D.J. White,2009,2014,,6-9,251,"August 31, 1986",Indiana,Career,,,NBA,138,11,15.3,2.5,5.0,.507,0.0,0.0,.333,2.5,5.0,.507,.507,0.8,1.1,.720,0.8,2.3,3.2,0.6,0.3,0.4,0.5,1.4,5.9
Derrick White,2018,2021,,6-4,190,"July 2, 1994","Colorado-Colorado Springs, Colorado",Career,,,NBA,188,107,24.5,3.8,8.4,.452,1.2,3.3,.357,2.6,5.1,.513,.522,2.1,2.5,.825,0.5,2.7,3.2,3.4,0.8,0.8,1.3,2.1,10.8
Eric White,1988,1989,,6-8,200,"December 30, 1965",Pepperdine,Career,,,NBA,55,4,14.3,2.3,4.4,.525,0.0,0.0,1.000,2.3,4.4,.523,.527,1.4,1.8,.798,1.2,1.2,2.4,0.5,0.3,0.1,0.9,1.3,6.1
Herb White,1971,1971,,6-2,195,"June 15, 1948",Georgia,Career,,,NBA,38,,8.3,0.9,2.2,.405,,,,,,,,0.6,1.0,.564,,,1.3,1.2,,,,1.6,2.4
Hubie White,1963,1971,,6-4,205,"January 26, 1940",Villanova,Career,,,TOT,120,,12.1,2.0,5.3,.366,0.1,0.7,.180,1.9,4.9,.381,.373,0.8,1.2,.706,1.2,1.6,2.2,0.9,,,1.0,2.1,4.8
Jahidi White,1999,2005,,6-9,290,"February 19, 1976",Georgetown,Career,,,NBA,334,209,17.7,2.2,4.3,.510,0.0,0.0,.000,2.2,4.3,.510,.510,1.4,2.7,.534,2.1,3.7,5.8,0.2,0.4,1.1,1.2,2.7,5.9
James White,2007,2013,,6-7,200,"October 21, 1982","Florida, Cincinnati",Career,,,NBA,67,18,8.7,1.1,2.4,.438,0.3,0.7,.340,0.8,1.7,.482,.491,0.3,0.5,.676,0.1,0.9,1.0,0.5,0.3,0.1,0.4,0.8,2.7
Jo Jo White*,1970,1981,,6-3,190,"November 16, 1946",Kansas,Career,,,NBA,837,,35.8,7.4,16.6,.444,0.0,0.1,.167,7.4,16.6,.444,.444,2.5,3.0,.834,0.9,2.7,4.0,4.9,1.3,0.2,2.4,2.5,17.2
Okaro White,2017,2019,,6-8,205,"August 13, 1992",Florida State,Career,,,NBA,44,4,12.7,0.9,2.4,.381,0.4,1.1,.340,0.5,1.3,.414,.457,0.5,0.6,.880,0.7,1.5,2.2,0.5,0.3,0.3,0.4,1.3,2.7
Randy White,1990,1994,,6-8,240,"November 4, 1967",Louisiana Tech,Career,,,NBA,281,66,19.2,2.8,6.9,.401,0.1,0.5,.193,2.7,6.4,.417,.408,1.7,2.5,.707,1.9,3.0,4.9,0.6,0.7,0.5,1.3,3.1,7.4
Rodney White,2002,2005,,6-9,238,"June 28, 1980",UNC Charlotte,Career,,,NBA,218,21,15.4,2.8,6.7,.424,0.4,1.3,.314,2.4,5.3,.452,.455,1.0,1.3,.749,0.5,1.7,2.2,1.1,0.5,0.3,1.3,1.4,7.1
Rory White,1983,1987,,6-8,210,"August 16, 1959",University of South Alabama,Career,,,NBA,324,81,16.7,3.0,5.9,.506,0.0,0.0,.077,3.0,5.9,.509,.506,1.4,2.0,.681,1.1,1.2,2.3,0.7,0.6,0.2,1.0,1.6,7.4
Royce White,2014,2014,,6-8,270,"April 10, 1991",Iowa State,Career,,,NBA,3,0,3.0,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
Rudy White,1976,1981,,6-2,195,"June 23, 1953",Arizona State,Career,,,NBA,124,,9.6,1.3,3.1,.408,0.0,0.0,.000,1.3,3.1,.409,.408,0.6,0.8,.742,0.3,0.7,1.0,0.9,0.4,0.1,0.9,1.0,3.1
Tony White,1988,1988,,6-2,170,"February 15, 1965",Tennessee,Career,,,NBA,49,0,11.9,2.3,5.1,.446,0.0,0.1,.000,2.3,5.0,.457,.446,0.8,1.1,.722,0.2,0.4,0.6,1.2,0.4,0.0,1.0,1.2,5.3
Willie White,1985,1986,,6-3,195,"August 20, 1962",Chattanooga,Career,,,NBA,82,4,7.0,1.5,3.6,.432,0.1,0.4,.313,1.4,3.2,.446,.449,0.5,0.7,.741,0.4,0.6,1.0,1.0,0.3,0.0,0.7,0.6,3.7
Isaiah Whitehead,2017,2018,,6-4,213,"March 8, 1995",Seton Hall,Career,,,NBA,89,26,20.5,2.7,6.7,.411,0.6,1.9,.305,2.2,4.8,.452,.454,1.2,1.5,.788,0.4,2.0,2.4,2.4,0.6,0.4,1.9,2.2,7.2
Jerome Whitehead,1979,1989,,6-10,220,"September 30, 1956",Marquette,Career,,,NBA,679,200,17.4,2.7,5.4,.497,0.0,0.0,.000,2.7,5.4,.497,.497,1.2,1.6,.718,1.7,3.1,4.8,0.6,0.4,0.3,1.0,2.7,6.5
Donald Whiteside,1997,1998,,5-10,160,"April 25, 1969",Northern Illinois,Career,,,NBA,30,1,9.2,0.6,1.9,.333,0.4,1.2,.324,0.2,0.7,.350,.439,0.4,0.6,.647,0.1,0.4,0.4,1.2,0.4,0.0,0.6,0.8,2.0
Hassan Whiteside,2011,2021,,7-0,265,"June 13, 1989",Marshall,Career,,,NBA,446,324,25.7,5.5,9.5,.581,0.0,0.1,.308,5.5,9.5,.583,.582,2.2,3.6,.603,3.2,8.0,11.3,0.7,0.6,2.3,1.6,2.6,13.3
Dwayne Whitfield,1996,1996,,6-9,240,"August 21, 1972",Jackson State University,Career,,,NBA,8,1,15.3,1.6,3.8,.433,0.0,0.0,,1.6,3.8,.433,.433,1.8,2.8,.636,1.1,2.0,3.1,0.3,0.4,0.3,1.0,1.8,5.0
Chris Whitney,1994,2004,,6-0,168,"October 5, 1971",Clemson,Career,,,NBA,579,165,17.4,2.1,5.4,.395,1.0,2.6,.361,1.2,2.7,.427,.483,1.3,1.4,.875,0.2,1.2,1.4,2.8,0.6,0.1,1.1,1.7,6.5
Hank Whitney,1968,1970,,6-7,230,"April 28, 1939",Iowa State,Career,,,ABA,145,,20.9,3.6,8.9,.403,0.0,0.0,.000,3.6,8.8,.404,.403,2.1,3.0,.692,2.0,3.8,7.6,1.2,,,1.4,3.5,9.2
Hawkeye Whitney,1981,1982,,6-5,235,"June 22, 1957",NC State,Career,,,NBA,70,4,15.0,2.5,5.4,.462,0.0,0.1,.286,2.5,5.3,.465,.464,0.8,1.0,.750,0.6,1.5,2.1,1.2,0.8,0.1,0.9,1.8,5.8
Greg Whittington,2021,2021,,6-8,210,"February 7, 1993",Georgetown,Career,,,NBA,4,0,3.0,0.0,0.8,.000,0.0,0.5,.000,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shayne Whittington,2015,2016,,6-11,250,"March 27, 1991",Western Michigan,Career,,,NBA,27,0,5.5,0.9,2.0,.453,0.0,0.3,.125,0.9,1.7,.511,.462,0.7,0.9,.760,0.6,1.0,1.5,0.3,0.2,0.1,0.4,0.9,2.5
Sidney Wicks,1972,1981,,6-8,225,"September 19, 1949",UCLA,Career,,,NBA,760,,33.9,6.6,14.5,.459,0.0,0.0,.000,6.6,14.5,.459,.459,3.6,5.2,.685,2.6,5.5,8.7,3.2,1.0,0.7,2.4,3.3,16.8
Ron Widby,1968,1968,,6-4,210,"March 9, 1945",Tennessee,Career,,,ABA,20,,6.9,1.4,3.5,.386,0.0,0.2,.000,1.4,3.4,.403,.386,0.2,0.4,.571,,,2.3,0.2,,,0.4,0.9,2.9
Murray Wier,1950,1950,,5-9,155,"December 12, 1926",Iowa,Career,,,NBA,56,,,2.8,8.6,.327,,,,,,,,2.1,3.0,.693,,,,1.9,,,,2.5,7.7
Bob Wiesenhahn,1962,1962,,6-4,215,"December 22, 1938",Cincinnati,Career,,,NBA,60,,5.4,0.9,2.7,.317,,,,,,,,0.3,0.5,.567,,,1.9,0.4,,,,0.8,2.0
Andrew Wiggins,2015,2021,,6-7,197,"February 23, 1995",Kansas,Career,,,NBA,525,525,35.4,7.3,16.3,.446,1.3,3.8,.341,6.0,12.5,.477,.485,3.7,5.1,.731,1.2,3.2,4.4,2.3,1.0,0.7,2.1,2.2,19.5
Mitchell Wiggins,1984,1992,,6-4,185,"September 28, 1959","Clemson, Florida State",Career,,,NBA,389,135,20.8,4.1,8.9,.460,0.0,0.2,.192,4.1,8.7,.466,.462,1.7,2.3,.755,1.5,1.7,3.2,1.6,1.0,0.1,1.2,2.4,10.0
Ken Wilburn,1968,1969,,6-6,195,"June 8, 1944",Central State University,Career,,,TOT,54,,9.4,1.6,4.0,.391,0.0,0.0,,1.6,4.0,.391,.391,0.7,1.5,.506,1.9,2.4,3.9,0.5,,,1.0,1.4,3.9
C.J. Wilcox,2015,2017,,6-5,195,"December 30, 1990",Washington,Career,,,NBA,66,0,5.7,0.8,2.0,.370,0.3,0.9,.333,0.5,1.2,.397,.441,0.2,0.2,.813,0.1,0.4,0.5,0.5,0.2,0.1,0.3,0.5,2.0
Chris Wilcox,2003,2013,,6-10,221,"September 3, 1982",Maryland,Career,,,NBA,628,261,19.9,3.3,6.2,.541,0.0,0.0,.000,3.3,6.2,.543,.541,1.5,2.3,.643,1.5,3.4,4.9,0.7,0.5,0.4,1.1,2.4,8.2
D.C. Wilcutt,1949,1950,,6-2,165,"March 25, 1923",Saint Louis,Career,,,TOT,59,,,0.7,2.1,.339,,,,,,,,0.7,1.0,.733,,,,1.4,,,,0.6,2.2
Gene Wiley,1963,1968,,6-10,210,"November 12, 1937",Wichita State,Career,,,TOT,309,,20.9,1.8,3.9,.469,0.0,0.0,,1.8,3.9,.469,.469,0.6,1.1,.506,,,7.2,0.8,,,0.2,2.7,4.2
Jacob Wiley,2018,2018,,6-7,215,"September 4, 1994",Eastern Washington,Career,,,NBA,5,0,6.6,0.2,0.8,.250,0.2,0.4,.500,0.0,0.4,.000,.375,0.2,0.4,.500,0.4,1.8,2.2,0.4,0.2,0.0,0.0,0.8,0.8
Michael Wiley,1981,1982,,6-9,200,"October 16, 1957",Cal State Long Beach,Career,,,NBA,94,1,13.7,3.0,5.3,.561,0.0,0.1,.000,3.0,5.2,.569,.561,1.4,2.0,.709,0.9,1.7,2.6,0.7,0.5,0.2,1.1,1.8,7.4
Morlon Wiley,1989,1995,,6-4,185,"September 24, 1966",Cal State Long Beach,Career,,,NBA,295,39,13.0,1.4,3.5,.412,0.4,1.2,.354,1.0,2.2,.444,.475,0.4,0.5,.707,0.3,0.9,1.2,2.4,0.8,0.1,1.1,1.5,3.7
Win Wilfong,1958,1961,,6-2,185,"March 18, 1933",Memphis,Career,,,NBA,268,,17.9,2.6,7.1,.361,,,,,,,,1.7,2.3,.744,,,3.4,2.1,,,,2.4,6.8
Lenny Wilkens*,1961,1975,,6-1,180,"October 28, 1937",Providence,Career,,,NBA,1077,,35.3,5.7,13.3,.432,,,,,,,,5.0,6.5,.774,0.8,2.0,4.7,6.7,1.3,0.2,,3.1,16.5
Bob Wilkerson,1977,1983,,6-6,195,"August 15, 1954",Indiana,Career,,,NBA,536,49,27.8,4.2,9.9,.425,0.0,0.2,.167,4.2,9.8,.428,.426,1.7,2.2,.751,1.1,3.1,4.2,3.4,1.3,0.3,2.5,2.4,10.1
Jamaal Wilkes*,1975,1986,,6-6,190,"May 2, 1953",UCLA,Career,,,NBA,828,245,32.9,7.5,15.1,.499,0.0,0.1,.135,7.5,15.0,.501,.500,2.6,3.5,.759,2.0,4.2,6.2,2.5,1.3,0.3,2.1,2.8,17.7
James Wilkes,1981,1983,,6-7,195,"April 1, 1958",UCLA,Career,,,NBA,114,22,13.4,2.0,4.2,.463,0.0,0.0,.000,2.0,4.2,.466,.463,0.9,1.2,.723,0.9,1.5,2.4,0.9,0.5,0.3,0.9,1.9,4.8
Damien Wilkins,2005,2018,,6-6,225,"January 11, 1980","NC State, Georgia",Career,,,NBA,582,150,18.9,2.3,5.4,.426,0.4,1.1,.327,2.0,4.3,.450,.458,1.2,1.6,.783,0.8,1.6,2.3,1.4,0.7,0.2,0.9,1.6,6.2
Dominique Wilkins*,1983,1999,,6-8,215,"January 12, 1960",Georgia,Career,,,NBA,1074,995,35.5,9.3,20.1,.461,0.7,2.1,.319,8.6,18.0,.478,.478,5.6,6.9,.811,2.7,3.9,6.7,2.5,1.3,0.6,2.5,1.9,24.8
Eddie Lee Wilkins,1985,1993,,6-10,220,"May 7, 1962",Gardner-Webb University,Career,,,NBA,322,29,11.8,1.9,3.9,.470,0.0,0.0,.000,1.9,3.9,.474,.470,1.1,1.9,.564,1.2,1.9,3.1,0.2,0.3,0.2,0.9,1.9,4.8
Gerald Wilkins,1986,1999,,6-6,185,"September 11, 1963",Chattanooga,Career,,,NBA,900,653,29.0,5.3,11.7,.450,0.5,1.5,.316,4.8,10.3,.469,.470,2.0,2.7,.745,1.1,1.9,2.9,3.0,1.0,0.2,1.9,2.1,13.0
Jeff Wilkins,1981,1986,,6-11,230,"March 9, 1955",Illinois State,Career,,,NBA,454,101,22.0,3.3,7.2,.459,0.0,0.0,.000,3.3,7.2,.460,.459,1.3,1.7,.743,1.3,4.4,5.7,1.0,0.4,0.5,1.4,2.6,7.9
Dale Wilkinson,1985,1985,,6-10,220,"March 18, 1960",Idaho State University,Career,,,NBA,12,0,3.8,0.3,1.3,.250,0.0,0.1,.000,0.3,1.3,.267,.250,0.5,0.6,.857,0.1,0.3,0.3,0.2,0.0,0.0,0.3,0.8,1.2
Mike Wilks,2003,2010,,5-10,185,"May 7, 1979",Rice University,Career,,,NBA,233,11,9.6,0.9,2.3,.402,0.1,0.5,.321,0.8,1.9,.422,.433,0.5,0.7,.741,0.2,0.7,1.0,1.2,0.4,0.0,0.5,0.9,2.5
Aaron Williams,1994,2008,,6-9,220,"October 2, 1971",Xavier,Career,,,NBA,715,78,16.8,2.2,4.5,.493,0.0,0.0,.063,2.2,4.4,.495,.493,1.4,1.8,.740,1.4,2.5,3.9,0.7,0.4,0.8,0.9,2.4,5.8
Al Williams,1971,1971,,6-6,200,"February 3, 1948",Drake University,Career,,,ABA,11,,6.4,1.7,3.9,.442,0.0,0.0,,1.7,3.9,.442,.442,0.5,0.9,.500,0.8,1.5,2.4,0.5,,,0.6,1.2,3.9
Alan Williams,2016,2019,,6-8,265,"January 28, 1993",UC Santa Barbara,Career,,,NBA,67,0,13.0,2.4,4.8,.506,0.0,0.0,.000,2.4,4.8,.509,.506,1.3,2.1,.626,1.7,3.8,5.5,0.6,0.6,0.6,0.8,2.3,6.2
Alvin Williams,1998,2007,,6-5,185,"August 6, 1974",Villanova,Career,,,NBA,460,334,27.4,3.6,8.6,.421,0.5,1.4,.313,3.2,7.1,.443,.448,1.4,1.8,.760,0.5,1.9,2.5,4.1,1.2,0.2,1.4,2.0,9.0
Art Williams,1968,1975,,6-1,180,"September 29, 1939",Cal Poly Pomona,Career,,,TOT,548,,17.2,2.2,5.3,.410,0.0,0.0,,2.2,5.3,.410,.410,1.0,1.3,.729,0.3,1.4,3.1,4.4,0.7,0.0,1.4,2.3,5.3
Bernie Williams,1970,1974,,6-3,175,"December 30, 1945",La Salle,Career,,,TOT,283,,18.3,3.8,9.3,.406,0.2,0.8,.232,3.7,8.9,.415,.412,1.6,1.9,.824,0.7,1.1,1.8,2.0,0.2,0.0,1.7,1.9,9.3
Bob Williams,1956,1957,,6-6,230,"May 12, 1931",Florida A&M,Career,,,NBA,24,,8.0,0.9,2.1,.440,,,,,,,,1.1,2.0,.542,,,2.5,0.3,,,,1.6,2.9
Brandon Williams,1998,2003,,6-6,215,"February 27, 1975",Davidson,Career,,,NBA,18,2,9.1,0.9,3.2,.298,0.2,0.6,.300,0.8,2.6,.298,.325,0.2,0.4,.500,0.4,0.6,1.0,0.2,0.4,0.2,0.7,1.2,2.3
Buck Williams,1982,1998,,6-8,215,"March 8, 1960",Maryland,Career,,,NBA,1307,1140,32.5,4.9,8.9,.549,0.0,0.0,.167,4.9,8.9,.550,.549,3.0,4.6,.664,3.5,6.5,10.0,1.3,0.8,0.8,2.1,3.3,12.8
C.J. Williams,2018,2019,,6-5,226,"February 6, 1990",NC State,Career,,,NBA,53,17,15.8,2.0,4.4,.448,0.5,1.8,.287,1.5,2.6,.558,.506,0.2,0.3,.765,0.2,1.0,1.2,1.0,0.7,0.2,0.5,1.5,4.7
Charles Williams,1968,1973,,6-0,165,"September 5, 1943",Seattle University,Career,,,ABA,372,,30.8,6.3,16.1,.390,0.6,2.1,.264,5.7,14.0,.409,.407,3.1,4.3,.713,1.0,1.6,3.1,2.7,,,2.8,3.1,16.2
Chuck Williams,1971,1978,,6-2,175,"June 6, 1946",Colorado,Career,,,TOT,638,,28.0,4.0,8.5,.467,0.0,0.1,.291,3.9,8.4,.469,.469,2.9,3.6,.790,0.7,1.6,2.3,4.5,1.0,0.1,2.2,2.1,10.8
Chuckie Williams,1977,1977,,6-3,180,"December 31, 1953",Kansas State,Career,,,NBA,22,,3.0,0.6,2.1,.298,,,,,,,,0.4,0.5,.750,0.1,0.0,0.2,0.3,0.0,0.0,,0.3,1.7
Cliff Williams,1969,1969,,6-3,180,"April 15, 1945",Bowling Green,Career,,,NBA,3,,6.0,0.7,3.0,.222,,,,,,,,0.0,0.0,,,,1.0,0.7,,,,2.3,1.3
