Player,MP,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y,GameID,DateTime,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus
Garrett Temple,28.966666666666665,,,,,,,,,,,,,,,,,,,,Reserve,0.563,0.563,0.625,0.0,4.9,14.6,9.7,17.5,0.0,0.0,11.1,14.2,115.0,123.0,-5.2,,,,,,,,,,,,,,,,,,,,201701180SAC,2017-01-18 22:30:00,4.0,8.0,0.5,1.0,5.0,0.2,0.0,0.0,,1.0,3.0,4.0,3.0,0.0,0.0,1.0,4.0,9.0,-16.0
Anthony Tolliver,22.4,,,,,,,,,,,,,,,,,,,,Reserve,0.833,0.833,0.667,0.0,0.0,18.9,9.5,7.0,2.4,0.0,25.0,8.2,114.0,117.0,-2.8,,,,,,,,,,,,,,,,,,,,201701180SAC,2017-01-18 22:30:00,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,5.0,-9.0
Matt Barnes,19.716666666666665,,,,,,,,,,,,,,,,,,,,Reserve,0.444,0.357,0.571,0.286,14.3,14.3,14.3,32.3,0.0,0.0,20.2,22.9,102.0,123.0,-3.4,,,,,,,,,,,,,,,,,,,,201701180SAC,2017-01-18 22:30:00,2.0,7.0,0.286,1.0,4.0,0.25,2.0,2.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,1.0,7.0,-15.0
Willie Cauley-Stein,5.616666666666667,,,,,,,,,,,,,,,,,,,,Reserve,,,,,25.1,0.0,12.6,0.0,0.0,0.0,,0.0,221.0,125.0,-9.2,,,,,,,,,,,,,,,,,,,,201701180SAC,2017-01-18 22:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0
Ben McLemore,4.45,,,,,,,,,,,,,,,,,,,,Reserve,,,,,31.7,0.0,15.9,0.0,0.0,0.0,100.0,20.6,27.0,125.0,-25.5,,,,,,,,,,,,,,,,,,,,201701180SAC,2017-01-18 22:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,-5.0
T.J. Warren,39.95,,,,,,,,,,,,,,,,,,,,Starter,0.654,0.667,0.167,0.333,5.1,3.4,4.4,4.4,2.5,2.8,0.0,14.7,140.0,121.0,2.6,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,8.0,12.0,0.667,0.0,2.0,0.0,2.0,4.0,0.5,2.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,18.0,-5.0
Eric Bledsoe,38.31666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.477,0.4,0.25,0.35,5.3,14.3,9.2,39.9,5.2,0.0,14.8,30.1,103.0,116.0,4.1,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,7.0,20.0,0.35,2.0,5.0,0.4,6.0,7.0,0.857,2.0,4.0,6.0,9.0,4.0,0.0,4.0,3.0,22.0,-9.0
Devin Booker,36.983333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.548,0.308,0.308,1.077,2.8,22.2,11.1,32.6,0.0,0.0,17.3,26.7,112.0,127.0,-2.0,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,4.0,13.0,0.308,0.0,4.0,0.0,13.0,14.0,0.929,1.0,6.0,7.0,8.0,0.0,0.0,4.0,3.0,21.0,-8.0
Tyson Chandler,29.8,,,,,,,,,,,,,,,,,,,,Starter,0.661,0.643,0.0,0.429,27.4,36.8,31.4,7.2,0.0,3.7,5.7,25.2,140.0,123.0,7.7,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,9.0,14.0,0.643,0.0,0.0,,4.0,6.0,0.667,8.0,8.0,16.0,1.0,0.0,1.0,1.0,0.0,22.0,-8.0
Marquese Chriss,22.35,,,,,,,,,,,,,,,,,,,,Starter,0.429,0.429,0.0,0.0,9.1,12.3,10.5,7.0,2.2,0.0,0.0,13.3,110.0,123.0,-5.2,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,3.0,7.0,0.429,0.0,0.0,,0.0,0.0,,2.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0
P.J. Tucker,29.35,,,,,,,,,,,,,,,,,,,,Reserve,0.2,0.2,0.2,0.0,0.0,23.4,10.0,9.2,3.4,0.0,0.0,7.3,67.0,119.0,-5.2,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,,0.0,5.0,5.0,2.0,2.0,0.0,0.0,2.0,2.0,-16.0
Dragan Bender,17.55,,,,,,,,,,,,,,,,,,,,Reserve,0.3,0.3,1.0,0.0,0.0,7.8,3.3,8.0,0.0,6.4,16.7,14.6,63.0,123.0,-11.0,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,-9.0
Tyler Ulis,9.683333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.333,0.333,0.333,0.0,0.0,14.2,6.0,0.0,5.1,0.0,40.0,22.0,39.0,116.0,-17.8,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,-6.0
Alex Len,7.966666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.667,0.667,0.0,0.0,0.0,51.6,22.0,0.0,0.0,14.0,0.0,16.0,132.0,113.0,6.1,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,-4.0
Brandon Knight,4.033333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,42.3,70.0,125.0,-29.6,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,-3.0
Leandro Barbosa,4.016666666666667,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.6,0.0,128.0,-26.6,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-7.0
LeBron James,39.13333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.677,0.667,0.167,0.667,0.0,23.5,13.5,55.4,1.3,3.7,20.5,22.7,136.0,102.0,10.3,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,8.0,12.0,0.667,0.0,2.0,0.0,5.0,8.0,0.625,0.0,9.0,9.0,15.0,1.0,2.0,4.0,2.0,21.0,14.0
Kyrie Irving,32.86666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.586,0.55,0.35,0.25,0.0,6.2,3.6,20.6,3.0,0.0,8.3,33.5,111.0,107.0,1.3,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,10.0,20.0,0.5,2.0,7.0,0.286,4.0,5.0,0.8,0.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,26.0,15.0
Iman Shumpert,29.666666666666668,,,,,,,,,,,,,,,,,,,,Starter,1.063,1.063,0.75,0.0,4.6,3.4,3.9,4.9,1.7,2.5,0.0,12.3,193.0,109.0,11.3,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,6.0,8.0,0.75,5.0,6.0,0.833,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.0,5.0,17.0,12.0
James Jones,20.4,,,,,,,,,,,,,,,,,,,,Starter,0.875,0.875,0.75,0.0,0.0,0.0,0.0,15.1,0.0,3.6,20.0,22.3,124.0,114.0,6.9,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,5.0,8.0,0.625,4.0,6.0,0.667,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,14.0,-3.0
Tristan Thompson,19.6,,,,,,,,,,,,,,,,,,,,Starter,0.145,0.167,0.0,0.333,0.0,31.3,17.9,6.0,0.0,7.4,12.7,18.3,35.0,99.0,-14.0,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,1.0,6.0,0.167,0.0,0.0,,0.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0
Channing Frye,29.616666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.758,0.727,0.727,0.182,9.3,27.6,19.8,9.7,1.7,0.0,0.0,18.3,154.0,101.0,7.8,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,6.0,11.0,0.545,4.0,8.0,0.5,2.0,2.0,1.0,2.0,8.0,10.0,2.0,1.0,0.0,0.0,5.0,18.0,16.0
Kyle Korver,24.883333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.45,0.45,0.9,0.0,0.0,20.5,11.8,0.0,4.0,0.0,16.7,22.0,68.0,99.0,-6.4,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,3.0,10.0,0.3,3.0,9.0,0.333,0.0,0.0,,0.0,5.0,5.0,0.0,2.0,0.0,2.0,1.0,9.0,17.0
Richard Jefferson,22.75,,,,,,,,,,,,,,,,,,,,Reserve,0.4,0.4,0.4,0.0,6.0,4.5,5.1,16.3,0.0,0.0,16.7,12.0,99.0,114.0,-6.7,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,4.0,8.0
DeAndre Liggins,17.383333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.644,0.5,0.667,0.667,0.0,0.0,0.0,6.9,0.0,0.0,0.0,10.2,140.0,116.0,-3.7,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,1.0,3.0,0.333,1.0,2.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,-1.0
Kay Felder,2.0166666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,91.0,116.0,-10.5,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0
Jordan McRae,1.7,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,116.0,-6.4,,,,,,,,,,,,,,,,,,,,201701190CLE,2017-01-19 19:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Wesley Matthews,36.56666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.643,0.643,0.643,0.0,0.0,19.3,9.0,4.7,0.0,2.5,0.0,19.2,126.0,111.0,5.5,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,7.0,14.0,0.5,4.0,9.0,0.444,0.0,0.0,,0.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,18.0,-9.0
Harrison Barnes,34.2,,,,,,,,,,,,,,,,,,,,Starter,0.519,0.5,0.214,0.071,7.2,20.6,13.5,10.3,1.6,0.0,6.5,22.6,108.0,110.0,1.6,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,7.0,14.0,0.5,0.0,3.0,0.0,1.0,1.0,1.0,2.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,15.0,1.0
Deron Williams,31.583333333333332,,,,,,,,,,,,,,,,,,,,Starter,0.338,0.313,0.625,0.25,0.0,13.4,6.2,40.3,0.0,0.0,18.4,17.3,93.0,114.0,-6.4,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,2.0,8.0,0.25,1.0,5.0,0.2,1.0,2.0,0.5,0.0,3.0,3.0,9.0,0.0,0.0,2.0,3.0,6.0,-2.0
Seth Curry,31.5,,,,,,,,,,,,,,,,,,,,Starter,0.656,0.682,0.455,0.091,7.8,9.0,8.3,0.0,0.0,0.0,8.0,19.8,120.0,114.0,-0.9,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,6.0,11.0,0.545,3.0,5.0,0.6,0.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,5.0,15.0,0.0
Dirk Nowitzki,29.216666666666665,,,,,,,,,,,,,,,,,,,,Starter,0.522,0.5,0.375,0.313,0.0,19.3,9.0,6.4,3.7,0.0,5.2,32.9,100.0,105.0,3.2,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,7.0,16.0,0.438,2.0,6.0,0.333,3.0,5.0,0.6,0.0,4.0,4.0,1.0,2.0,0.0,1.0,2.0,19.0,-1.0
Salah Mejri,19.333333333333332,,,,,,,,,,,,,,,,,,,,Reserve,1.0,1.0,0.0,0.0,0.0,21.9,10.2,0.0,2.8,4.7,50.0,10.4,83.0,102.0,-1.2,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,4.0,-3.0
Devin Harris,16.5,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,9.1,41.0,115.0,-13.0,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-4.0
J.J. Barea,16.416666666666668,,,,,,,,,,,,,,,,,,,,Reserve,0.65,0.65,0.6,0.0,0.0,8.6,4.0,13.1,0.0,0.0,16.7,36.6,102.0,115.0,4.9,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,5.0,10.0,0.5,3.0,6.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,13.0,-2.0
Dorian Finney-Smith,11.433333333333334,,,,,,,,,,,,,,,,,,,,Reserve,1.5,1.5,1.0,0.0,0.0,24.7,11.5,12.8,0.0,0.0,0.0,4.4,282.0,111.0,5.5,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,5.0
Dwight Powell,9.566666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.258,0.0,0.333,0.667,12.9,44.3,27.5,0.0,0.0,9.5,0.0,20.3,74.0,100.0,-9.0,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,-6.0
Justin Anderson,3.6833333333333336,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,116.0,-6.2,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Goran Dragić,37.5,,,,,,,,,,,,,,,,,,,,Starter,0.825,0.867,0.267,0.667,7.5,13.1,10.5,12.2,0.0,0.0,4.9,26.4,159.0,109.0,14.7,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,11.0,15.0,0.733,4.0,4.0,1.0,6.0,10.0,0.6,2.0,4.0,6.0,2.0,0.0,0.0,1.0,3.0,32.0,7.0
Dion Waiters,31.716666666666665,,,,,,,,,,,,,,,,,,,,Starter,0.466,0.458,0.167,0.167,0.0,11.6,6.2,16.6,0.0,0.0,18.9,24.3,84.0,110.0,-7.3,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,5.0,12.0,0.417,1.0,2.0,0.5,1.0,2.0,0.5,0.0,3.0,3.0,3.0,0.0,0.0,3.0,2.0,12.0,16.0
Hassan Whiteside,28.75,,,,,,,,,,,,,,,,,,,,Starter,0.523,0.5,0.0,0.083,4.9,30.0,18.3,13.4,1.9,0.0,19.4,26.1,92.0,102.0,-1.4,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,6.0,12.0,0.5,0.0,0.0,,1.0,1.0,1.0,1.0,7.0,8.0,2.0,1.0,0.0,3.0,2.0,13.0,14.0
Rodney McGruder,24.383333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.375,0.375,0.5,0.0,5.8,20.2,13.5,17.9,0.0,0.0,0.0,8.0,117.0,108.0,0.9,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,,1.0,4.0,5.0,3.0,0.0,0.0,0.0,2.0,3.0,12.0
Luke Babbitt,16.9,,,,,,,,,,,,,,,,,,,,Starter,0.5,0.5,1.0,0.0,0.0,21.8,11.7,0.0,0.0,0.0,0.0,8.6,102.0,108.0,-3.5,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,13.0
James Johnson,32.35,,,,,,,,,,,,,,,,,,,,Reserve,0.322,0.167,0.5,0.667,0.0,26.6,14.2,17.7,0.0,0.0,27.9,16.2,68.0,107.0,-7.5,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,1.0,6.0,0.167,0.0,3.0,0.0,3.0,4.0,0.75,0.0,7.0,7.0,4.0,0.0,0.0,3.0,1.0,5.0,-5.0
Tyler Johnson,27.583333333333332,,,,,,,,,,,,,,,,,,,,Reserve,0.678,0.615,0.154,0.692,0.0,8.9,4.8,15.3,1.9,0.0,5.6,31.6,134.0,106.0,11.3,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,7.0,13.0,0.538,2.0,2.0,1.0,7.0,9.0,0.778,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,23.0,-14.0
Wayne Ellington,19.366666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.75,0.0,7.3,6.4,6.8,0.0,2.8,0.0,0.0,10.0,23.0,104.0,-10.1,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,-5.0
Willie Reed,12.916666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.926,1.0,0.0,1.0,10.9,19.1,15.3,0.0,4.1,8.1,18.8,20.0,148.0,92.0,14.5,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,3.0,3.0,1.0,0.0,0.0,,2.0,3.0,0.667,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,8.0,-7.0
Okaro White,8.533333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,1.0,0.0,0.0,14.4,7.7,0.0,0.0,0.0,50.0,11.4,0.0,109.0,-16.1,,,,,,,,,,,,,,,,,,,,201701190MIA,2017-01-19 19:30:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-11.0
Bradley Beal,37.916666666666664,,,,,,,,,,,,,,,,,,,,Starter,0.308,0.308,0.538,0.0,3.4,2.9,3.1,16.3,1.3,0.0,27.8,20.9,66.0,123.0,-15.1,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,4.0,13.0,0.308,0.0,7.0,0.0,0.0,0.0,,1.0,1.0,2.0,5.0,1.0,0.0,5.0,1.0,8.0,0.0
John Wall,37.2,,,,,,,,,,,,,,,,,,,,Starter,0.591,0.548,0.143,0.381,0.0,14.7,8.0,56.3,4.1,0.0,7.5,31.3,133.0,112.0,10.8,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,11.0,21.0,0.524,1.0,3.0,0.333,6.0,8.0,0.75,0.0,5.0,5.0,13.0,3.0,0.0,2.0,2.0,29.0,11.0
Markieff Morris,35.4,,,,,,,,,,,,,,,,,,,,Starter,0.636,0.636,0.273,0.0,7.3,12.3,10.0,15.1,0.0,4.1,21.4,17.4,112.0,120.0,1.5,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,6.0,11.0,0.545,2.0,3.0,0.667,0.0,0.0,,2.0,4.0,6.0,4.0,0.0,2.0,3.0,1.0,14.0,-12.0
Otto Porter,30.266666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.803,0.769,0.769,0.231,4.3,14.4,9.8,9.6,1.7,0.0,0.0,20.8,166.0,118.0,12.7,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,7.0,13.0,0.538,6.0,10.0,0.6,3.0,3.0,1.0,1.0,4.0,5.0,2.0,1.0,0.0,0.0,3.0,23.0,1.0
Marcin Gortat,29.833333333333332,,,,,,,,,,,,,,,,,,,,Starter,0.5,0.5,0.0,0.0,21.7,29.3,25.8,9.4,0.0,2.4,7.7,19.2,118.0,115.0,-3.0,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,6.0,12.0,0.5,0.0,0.0,,0.0,0.0,,5.0,8.0,13.0,2.0,0.0,1.0,1.0,3.0,12.0,9.0
Kelly Oubre,25.35,,,,,,,,,,,,,,,,,,,,Reserve,0.683,0.583,0.667,0.5,0.0,12.9,7.0,4.9,0.0,0.0,0.0,12.7,150.0,122.0,-2.6,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,3.0,6.0,0.5,1.0,4.0,0.25,3.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,10.0,7.0
Jason Smith,23.15,,,,,,,,,,,,,,,,,,,,Reserve,0.688,0.688,0.25,0.0,5.6,14.1,10.2,0.0,0.0,6.3,20.0,19.0,104.0,117.0,-4.5,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,5.0,8.0,0.625,1.0,2.0,0.5,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,2.0,2.0,4.0,11.0,4.0
Tomáš Satoranský,14.366666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.75,0.75,0.5,0.0,0.0,15.2,8.2,8.2,7.1,0.0,33.3,9.2,101.0,106.0,5.1,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0
Trey Burke,6.516666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.75,0.75,1.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,33.3,20.2,103.0,127.0,-4.8,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,-8.0
Carmelo Anthony,35.4,,,,,,,,,,,,,,,,,,,,Starter,0.565,0.537,0.259,0.259,3.1,33.0,16.7,11.1,1.4,0.0,3.2,38.4,122.0,117.0,6.4,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,13.0,27.0,0.481,3.0,7.0,0.429,5.0,7.0,0.714,1.0,9.0,10.0,2.0,1.0,0.0,1.0,2.0,34.0,1.0
Derrick Rose,31.566666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.536,0.438,0.0,0.375,6.9,12.3,9.4,9.7,0.0,0.0,5.1,27.2,121.0,125.0,-1.7,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,7.0,16.0,0.438,0.0,0.0,,6.0,6.0,1.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,20.0,-12.0
Kyle O'Quinn,21.116666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.7,0.7,0.0,0.0,20.7,24.6,22.5,26.1,2.4,12.2,9.1,22.8,145.0,108.0,16.7,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,7.0,10.0,0.7,0.0,0.0,,0.0,0.0,,4.0,4.0,8.0,3.0,1.0,3.0,1.0,1.0,14.0,2.0
Ron Baker,20.116666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.25,0.25,0.25,0.0,5.4,6.4,5.9,0.0,5.1,0.0,20.0,10.9,57.0,115.0,-7.9,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,-5.0
Mindaugas Kuzminskas,18.033333333333335,,,,,,,,,,,,,,,,,,,,Starter,0.444,0.3,1.0,0.8,0.0,7.2,3.3,13.5,0.0,0.0,12.9,18.8,98.0,126.0,-7.4,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,1.0,5.0,0.2,1.0,5.0,0.2,3.0,4.0,0.75,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,-15.0
Courtney Lee,29.133333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.417,0.417,0.5,0.0,0.0,17.8,8.1,8.5,1.7,0.0,0.0,9.0,108.0,120.0,-4.8,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,2.0,6.0,0.333,1.0,3.0,0.333,0.0,0.0,,0.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,5.0,-1.0
Kristaps Porziņģis,28.983333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.609,0.545,0.273,0.273,11.3,9.0,10.2,10.3,1.8,0.0,7.5,20.1,132.0,122.0,0.4,,,,,,,,,,,,,,,,,,,,201701190NYK,2017-01-19 20:00:00,6.0,11.0,0.545,0.0,3.0,0.0,3.0,3.0,1.0,3.0,2.0,5.0,2.0,1.0,0.0,1.0,3.0,15.0,-1.0
