Player,MP,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,GameID,DateTime,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y
D.J. Augustin,26.35,5.0,9.0,0.556,1.0,3.0,0.333,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,11.0,4.0,Starter,0.611,0.611,0.333,0.0,0.0,4.0,2.2,14.8,0.0,0.0,18.2,18.0,103,122,-7.6,202007310BRK,2020-07-31 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Gordon,26.0,2.0,5.0,0.4,0.0,1.0,0.0,6.0,8.0,0.75,0.0,11.0,11.0,2.0,0.0,0.0,1.0,1.0,10.0,24.0,Starter,0.587,0.4,0.2,1.6,0.0,44.1,25.1,8.7,0.0,0.0,10.5,15.8,118,112,-3.4,202007310BRK,2020-07-31 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Ennis,24.966666666666665,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,0.75,0.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,8.0,3.0,Starter,1.064,1.25,0.5,2.0,0.0,12.5,7.1,9.1,1.9,0.0,21.0,8.2,163,115,2.6,202007310BRK,2020-07-31 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evan Fournier,24.716666666666665,10.0,15.0,0.667,3.0,6.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,24.0,26.0,Starter,0.777,0.767,0.4,0.067,0.0,4.2,2.4,36.5,0.0,4.0,6.1,28.7,144,119,11.9,202007310BRK,2020-07-31 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrence Ross,23.033333333333335,3.0,8.0,0.375,1.0,6.0,0.167,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,8.0,7.0,Reserve,0.474,0.438,0.75,0.125,0.0,13.6,7.7,5.2,2.0,0.0,0.0,15.8,101,115,-5.5,202007310BRK,2020-07-31 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Carter-Williams,21.65,2.0,9.0,0.222,1.0,3.0,0.333,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,6.0,6.0,Reserve,0.318,0.278,0.333,0.111,6.3,0.0,2.7,10.7,2.2,0.0,9.6,20.8,77,117,-15.5,202007310BRK,2020-07-31 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Markelle Fultz,18.95,4.0,9.0,0.444,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,6.0,1.0,0.0,2.0,4.0,8.0,-4.0,Reserve,0.444,0.444,0.0,0.0,7.2,5.5,6.3,42.4,2.5,0.0,18.2,25.0,100,115,-6.9,202007310BRK,2020-07-31 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Khem Birch,16.666666666666668,3.0,6.0,0.5,0.0,0.0,,6.0,6.0,1.0,2.0,2.0,4.0,5.0,1.0,2.0,1.0,3.0,12.0,2.0,Reserve,0.694,0.5,0.0,1.0,16.5,12.5,14.2,38.5,2.8,11.8,10.4,24.9,151,106,15.7,202007310BRK,2020-07-31 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Isaac,16.483333333333334,6.0,7.0,0.857,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,2.0,16.0,3.0,Reserve,1.015,1.0,0.286,0.286,8.3,31.7,21.6,0.0,2.8,0.0,0.0,20.6,198,109,16.2,202007310BRK,2020-07-31 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Clark,5.516666666666667,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-17.0,Reserve,0.75,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,23.4,80,123,-6.4,202007310BRK,2020-07-31 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
