Player,MP,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,GameID,DateTime
Rashard Lewis,34.53333333333333,3,10,0.3,2,5,0.4,3,4,0.75,1,4,5,1,1,0,3,5,11,-4,Starter,0.468,0.4,0.5,0.4,2.8,10.9,6.9,5.1,1.5,0.0,20.3,18.5,82,99,-6.5,200010310VAN,2000-10-31 22:30:00
Desmond Mason,17.016666666666666,3,9,0.333,0,3,0.0,1,2,0.5,3,2,5,2,0,1,1,5,7,-15,Starter,0.354,0.333,0.333,0.222,16.6,10.9,13.7,24.0,0.0,3.7,9.2,27.3,86,97,-5.2,200010310VAN,2000-10-31 22:30:00
Shammond Williams,31.3,6,8,0.75,4,6,0.667,2,3,0.667,0,4,4,3,1,0,1,2,18,14,Reserve,0.966,1.0,0.75,0.375,0.0,11.9,6.0,20.5,1.6,0.0,9.7,14.2,167,99,11.7,200010310VAN,2000-10-31 22:30:00
Ruben Patterson,18.683333333333334,2,5,0.4,0,0,,0,0,,1,1,2,0,1,1,2,1,4,-2,Reserve,0.4,0.4,0.0,0.0,5.0,4.9,4.9,0.0,2.6,3.3,28.6,15.7,61,97,-6.4,200010310VAN,2000-10-31 22:30:00
Rubén Wolkowyski,11.783333333333333,0,4,0.0,0,0,,0,0,,1,1,2,0,0,1,0,1,0,-2,Reserve,0.0,0.0,0.0,0.0,7.8,7.7,7.8,0.0,0.0,5.3,0.0,14.2,15,100,-14.2,200010310VAN,2000-10-31 22:30:00
Jelani McCoy,4.616666666666667,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,0,Reserve,,,,,0.0,18.5,9.3,30.0,0.0,0.0,,0.0,225,101,5.6,200010310VAN,2000-10-31 22:30:00
Shareef Abdur-Rahim,42.1,12,16,0.75,0,1,0.0,3,6,0.5,1,6,7,7,3,1,6,3,27,3,Starter,0.724,0.75,0.063,0.375,2.2,13.4,7.8,31.6,3.5,1.9,24.4,25.0,108,89,8.3,200010310VAN,2000-10-31 22:30:00
Mike Bibby,40.55,7,17,0.412,0,2,0.0,1,3,0.333,0,10,10,9,3,0,0,2,15,6,Starter,0.409,0.412,0.118,0.176,0.0,23.0,11.4,34.2,3.6,0.0,0.0,19.1,103,86,1.5,200010310VAN,2000-10-31 22:30:00
Michael Dickerson,38.833333333333336,9,26,0.346,2,8,0.25,5,9,0.556,2,3,5,3,3,2,2,5,25,8,Starter,0.417,0.385,0.308,0.346,4.7,7.2,6.0,13.2,3.8,4.0,6.3,35.0,88,90,0.9,200010310VAN,2000-10-31 22:30:00
Bryant Reeves,32.733333333333334,1,4,0.25,0,0,,2,6,0.333,1,11,12,0,1,1,1,2,4,-2,Starter,0.301,0.25,0.0,1.5,2.8,31.4,16.9,0.0,1.5,2.4,13.1,9.9,62,86,-8.2,200010310VAN,2000-10-31 22:30:00
Othella Harrington,30.1,2,9,0.222,0,0,,0,0,,4,2,6,4,0,1,1,2,4,2,Starter,0.222,0.222,0.0,0.0,12.3,6.3,9.3,17.9,0.0,2.6,10.0,14.2,77,100,-7.3,200010310VAN,2000-10-31 22:30:00
Grant Long,15.9,2,5,0.4,0,0,,1,2,0.5,4,1,5,1,0,0,0,3,5,5,Reserve,0.425,0.4,0.0,0.4,23.1,5.9,14.6,9.1,0.0,0.0,0.0,15.7,116,101,-4.4,200010310VAN,2000-10-31 22:30:00
Kevin Edwards,12.516666666666667,1,3,0.333,0,0,,0,0,,0,0,0,0,1,0,1,2,2,-4,Reserve,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,25.0,14.2,49,95,-13.0,200010310VAN,2000-10-31 22:30:00
Isaac Austin,10.916666666666666,4,5,0.8,1,1,1.0,0,0,,0,3,3,3,1,1,0,2,9,5,Reserve,0.9,0.9,0.2,0.0,0.0,25.7,12.7,60.8,4.5,7.2,0.0,19.4,180,78,32.6,200010310VAN,2000-10-31 22:30:00
Stromile Swift,8.9,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,0,0,0,7,Reserve,0.0,0.0,0.0,0.0,10.3,0.0,5.2,0.0,0.0,0.0,0.0,4.7,56,104,-12.0,200010310VAN,2000-10-31 22:30:00
Damon Jones,7.45,1,4,0.25,1,2,0.5,0,0,,1,1,2,1,0,0,0,0,3,0,Reserve,0.375,0.375,0.5,0.0,13.2,13.4,13.3,21.3,0.0,0.0,0.0,24.4,99,98,0.3,200010310VAN,2000-10-31 22:30:00
