Player,MP,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,GameID,DateTime
Kenyon Martin,38.766666666666666,3,23,0.13,0,2,0.0,0,0,,0,10,10,1,1,2,2,3,6,-8,Starter,0.13,0.13,0.087,0.0,0.0,32.4,13.7,4.7,1.3,4.2,8.0,29.7,28,90,-12.4,200306150SAS,2003-06-15 20:30:00
Kerry Kittles,33.71666666666667,5,12,0.417,2,6,0.333,4,4,1.0,0,4,4,2,3,0,0,2,16,-3,Starter,0.581,0.5,0.5,0.333,0.0,14.9,6.3,12.3,4.6,0.0,0.0,18.7,122,91,12.4,200306150SAS,2003-06-15 20:30:00
Jason Collins,25.3,2,5,0.4,0,0,,0,0,,0,3,3,0,1,1,1,4,4,7,Starter,0.4,0.4,0.0,0.0,0.0,15.2,6.4,0.0,2.1,3.3,16.7,11.1,65,94,-3.5,200306150SAS,2003-06-15 20:30:00
Aaron Williams,16.383333333333333,2,4,0.5,0,0,,0,0,,1,0,1,2,1,1,1,4,4,-11,Reserve,0.5,0.5,0.0,0.0,5.8,0.0,3.3,25.0,3.3,5.1,20.0,14.5,95,94,3.7,200306150SAS,2003-06-15 20:30:00
Lucious Harris,15.316666666666666,0,1,0.0,0,1,0.0,2,4,0.5,1,1,2,0,0,0,1,1,2,-8,Reserve,0.362,0.0,1.0,4.0,6.2,8.4,7.1,0.0,0.0,0.0,26.6,11.6,67,102,-7.9,200306150SAS,2003-06-15 20:30:00
Dikembe Mutombo,9.783333333333333,1,1,1.0,0,0,,2,2,1.0,2,1,3,0,0,1,1,1,4,-11,Reserve,1.064,1.0,0.0,2.0,18.5,12.6,16.0,0.0,0.0,8.1,34.7,13.3,148,96,7.6,200306150SAS,2003-06-15 20:30:00
Rodney Rogers,8.083333333333334,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,0,1,3,-9,Reserve,0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,141,104,4.0,200306150SAS,2003-06-15 20:30:00
Anthony Johnson,8.066666666666666,2,4,0.5,0,1,0.0,0,0,,0,0,0,0,1,0,2,0,4,4,Reserve,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,6.5,0.0,33.3,34.7,59,91,-2.2,200306150SAS,2003-06-15 20:30:00
Tamar Slay,0.6,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,105,-4.7,200306150SAS,2003-06-15 20:30:00
Brian Scalabrine,0.6,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0,Reserve,,,,,0.0,100.0,53.3,0.0,0.0,0.0,,0.0,0,70,9.2,200306150SAS,2003-06-15 20:30:00
Tim Duncan,45.766666666666666,9,19,0.474,0,1,0.0,3,5,0.6,4,16,20,10,0,8,4,2,21,11,Starter,0.495,0.474,0.053,0.263,11.0,32.1,23.2,42.4,0.0,12.6,15.9,25.3,106,72,16.4,200306150SAS,2003-06-15 20:30:00
Stephen Jackson,35.28333333333333,7,13,0.538,3,7,0.429,0,0,,0,3,3,0,1,0,6,3,17,13,Starter,0.654,0.654,0.538,0.0,0.0,7.9,4.6,0.0,1.5,0.0,31.6,25.1,80,89,-2.4,200306150SAS,2003-06-15 20:30:00
David Robinson,31.216666666666665,6,8,0.75,0,0,,1,4,0.25,4,13,17,1,0,2,1,2,13,6,Starter,0.666,0.75,0.0,0.5,16.3,38.7,29.2,6.3,0.0,4.7,9.3,16.0,127,78,9.9,200306150SAS,2003-06-15 20:30:00
Tony Parker,24.266666666666666,2,6,0.333,0,0,,0,0,,0,2,2,2,0,0,3,0,4,-10,Starter,0.333,0.333,0.0,0.0,0.0,7.7,4.4,13.3,0.0,0.0,33.3,17.3,55,92,-10.7,200306150SAS,2003-06-15 20:30:00
Bruce Bowen,18.083333333333332,1,7,0.143,0,2,0.0,0,0,,0,0,0,2,1,0,0,0,2,-8,Starter,0.143,0.143,0.286,0.0,0.0,0.0,0.0,17.0,2.9,0.0,0.0,17.9,51,88,-5.3,200306150SAS,2003-06-15 20:30:00
Manu Ginóbili,33.25,2,8,0.25,0,4,0.0,7,9,0.778,1,6,7,1,2,0,1,3,11,18,Reserve,0.46,0.25,0.5,1.125,3.8,16.8,11.3,4.7,3.2,0.0,7.7,18.1,103,83,0.8,200306150SAS,2003-06-15 20:30:00
Speedy Claxton,23.733333333333334,5,8,0.625,0,0,,3,4,0.75,0,1,1,4,0,1,2,2,13,21,Reserve,0.666,0.625,0.0,0.5,0.0,4.0,2.3,35.4,0.0,3.2,17.0,23.6,120,90,7.2,200306150SAS,2003-06-15 20:30:00
Malik Rose,17.816666666666666,1,3,0.333,0,0,,3,3,1.0,2,3,5,0,0,2,2,1,5,5,Reserve,0.579,0.333,0.0,1.0,14.0,15.4,14.8,0.0,0.0,8.1,31.6,16.2,95,82,1.0,200306150SAS,2003-06-15 20:30:00
Steve Kerr,8.783333333333333,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-1,Reserve,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,200,95,-0.4,200306150SAS,2003-06-15 20:30:00
Kevin Willis,0.6,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,95,-2.5,200306150SAS,2003-06-15 20:30:00
Steve Smith,0.6,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,Reserve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,0,95,-67.1,200306150SAS,2003-06-15 20:30:00
Danny Ferry,0.6,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,95,-1.6,200306150SAS,2003-06-15 20:30:00
