Player,MP,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,GameID,DateTime,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y
Nazr Mohammed,5.883333333333333,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Reserve,0.5,0.5,0.0,0.0,22.1,17.7,19.7,0.0,0.0,0.0,0.0,17.0,130.0,117.0,-3.2,201305040BRK,2013-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deron Williams,40.95,8.0,17.0,0.471,4.0,8.0,0.5,4.0,6.0,0.667,0.0,6.0,6.0,7.0,0.0,0.0,0.0,4.0,24.0,-5.0,Starter,0.611,0.588,0.471,0.353,0.0,19.0,8.5,32.0,0.0,0.0,0.0,22.2,150.0,126.0,7.6,201305040BRK,2013-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerald Wallace,39.5,8.0,16.0,0.5,3.0,8.0,0.375,0.0,0.0,,0.0,2.0,2.0,5.0,0.0,0.0,1.0,2.0,19.0,-2.0,Starter,0.594,0.594,0.5,0.0,0.0,6.6,2.9,24.0,0.0,0.0,5.9,19.9,133.0,131.0,3.7,201305040BRK,2013-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Johnson,38.21666666666667,2.0,14.0,0.143,1.0,9.0,0.111,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,3.0,1.0,6.0,-1.0,Starter,0.208,0.179,0.643,0.071,2.7,6.8,4.5,7.7,4.7,0.0,17.2,21.1,54.0,121.0,-12.9,201305040BRK,2013-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brook Lopez,36.61666666666667,9.0,20.0,0.45,0.0,0.0,,3.0,3.0,1.0,8.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,21.0,-4.0,Starter,0.492,0.45,0.0,0.15,22.8,3.5,14.2,5.6,1.6,4.3,4.5,28.2,121.0,126.0,2.7,201305040BRK,2013-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Evans,26.466666666666665,0.0,0.0,,0.0,0.0,,2.0,2.0,1.0,5.0,8.0,13.0,2.0,0.0,0.0,2.0,4.0,2.0,9.0,Starter,1.136,,,,19.7,39.2,28.4,10.4,0.0,0.0,69.4,5.0,120.0,119.0,-3.3,201305040BRK,2013-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andray Blatche,20.766666666666666,3.0,6.0,0.5,0.0,0.0,,3.0,3.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,9.0,-11.0,Reserve,0.615,0.5,0.0,0.5,10.0,12.5,11.1,32.9,2.9,3.8,12.0,18.5,139.0,120.0,13.0,201305040BRK,2013-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.J. Watson,17.233333333333334,2.0,6.0,0.333,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,-7.0,Reserve,0.388,0.333,0.0,0.167,6.1,0.0,3.4,0.0,3.5,0.0,0.0,17.3,104.0,126.0,-5.7,201305040BRK,2013-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kris Humphries,12.1,1.0,5.0,0.2,0.0,0.0,,1.0,4.0,0.25,2.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,3.0,-7.0,Reserve,0.222,0.2,0.0,0.8,17.2,32.2,23.9,0.0,0.0,6.5,0.0,25.8,70.0,117.0,-15.9,201305040BRK,2013-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarShon Brooks,8.15,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,-2.0,Reserve,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,17.0,101.0,133.0,-2.3,201305040BRK,2013-05-04 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Gasol,40.03333333333333,8.0,14.0,0.571,0.0,0.0,,4.0,7.0,0.571,2.0,8.0,10.0,3.0,3.0,2.0,1.0,1.0,20.0,3.0,Starter,0.585,0.571,0.0,0.5,5.5,24.0,14.3,14.2,3.9,3.7,5.5,20.9,122.0,91.0,14.0,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Conley,38.1,5.0,15.0,0.333,1.0,5.0,0.2,2.0,3.0,0.667,1.0,4.0,5.0,3.0,2.0,0.0,2.0,1.0,13.0,4.0,Starter,0.398,0.367,0.333,0.2,2.9,12.6,7.5,13.2,2.7,0.0,10.9,22.3,83.0,99.0,0.0,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zach Randolph,37.3,7.0,16.0,0.438,0.0,0.0,,4.0,5.0,0.8,2.0,8.0,10.0,1.0,0.0,0.0,3.0,3.0,18.0,-2.0,Starter,0.495,0.438,0.0,0.313,5.8,25.7,15.3,5.0,0.0,0.0,14.2,26.3,93.0,102.0,-1.2,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tayshaun Prince,34.93333333333333,4.0,10.0,0.4,1.0,4.0,0.25,0.0,2.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,Starter,0.414,0.45,0.4,0.2,0.0,17.2,8.2,9.3,0.0,0.0,0.0,14.4,92.0,104.0,0.0,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Allen,20.516666666666666,1.0,5.0,0.2,0.0,0.0,,1.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,3.0,-3.0,Starter,0.276,0.2,0.0,0.2,10.6,11.7,11.1,0.0,0.0,0.0,26.9,16.8,57.0,106.0,-11.3,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quincy Pondexter,24.95,4.0,8.0,0.5,3.0,5.0,0.6,2.0,5.0,0.4,1.0,4.0,5.0,3.0,0.0,0.0,0.0,4.0,13.0,-2.0,Reserve,0.637,0.688,0.625,0.625,4.4,19.2,11.5,21.1,0.0,0.0,0.0,18.9,139.0,104.0,10.9,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerryd Bayless,19.633333333333333,4.0,7.0,0.571,2.0,4.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,10.0,-4.0,Reserve,0.714,0.714,0.571,0.0,0.0,6.1,2.9,9.7,0.0,0.0,0.0,16.5,145.0,107.0,6.4,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darrell Arthur,11.816666666666666,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,Reserve,0.333,0.333,0.0,0.0,0.0,10.2,4.8,0.0,0.0,0.0,50.0,23.5,32.0,106.0,-21.7,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keyon Dooling,7.85,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,Reserve,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,108.0,-16.5,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Daye,4.866666666666667,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,-1.0,Reserve,0.615,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,129.0,108.0,-1.9,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Durant,43.7,13.0,26.0,0.5,0.0,2.0,0.0,9.0,10.0,0.9,0.0,15.0,15.0,6.0,1.0,2.0,3.0,1.0,35.0,2.0,Starter,0.576,0.5,0.077,0.385,0.0,37.4,19.6,35.2,1.2,3.5,9.0,36.3,114.0,91.0,15.5,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kendrick Perkins,34.266666666666666,1.0,6.0,0.167,0.0,1.0,0.0,0.0,0.0,,1.0,6.0,7.0,3.0,0.0,0.0,3.0,4.0,2.0,-8.0,Starter,0.167,0.167,0.167,0.0,3.5,19.1,11.7,13.3,0.0,0.0,33.3,12.5,44.0,100.0,-7.3,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Jackson,31.433333333333334,4.0,8.0,0.5,0.0,1.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,12.0,-4.0,Starter,0.615,0.5,0.125,0.5,0.0,10.4,5.5,11.4,0.0,0.0,9.3,16.3,120.0,103.0,1.2,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serge Ibaka,28.8,1.0,10.0,0.1,0.0,1.0,0.0,3.0,4.0,0.75,3.0,2.0,5.0,1.0,0.0,3.0,1.0,4.0,5.0,4.0,Starter,0.213,0.1,0.1,0.4,12.5,7.6,9.9,5.3,0.0,7.9,7.8,21.1,61.0,96.0,-8.6,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thabo Sefolosha,17.766666666666666,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,-10.0,Starter,0.4,0.4,0.2,0.0,0.0,6.1,3.2,0.0,0.0,0.0,0.0,13.4,83.0,104.0,-4.1,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Martin,31.616666666666667,8.0,14.0,0.571,3.0,5.0,0.6,6.0,7.0,0.857,0.0,7.0,7.0,0.0,0.0,1.0,1.0,2.0,25.0,14.0,Reserve,0.732,0.679,0.357,0.5,0.0,24.2,12.7,0.0,0.0,2.4,5.5,27.2,139.0,97.0,13.4,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Fisher,23.533333333333335,3.0,7.0,0.429,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,14.0,Reserve,0.571,0.571,0.429,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,14.1,115.0,100.0,3.1,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Collison,20.966666666666665,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,,3.0,1.0,4.0,1.0,0.0,0.0,1.0,4.0,2.0,4.0,Reserve,0.333,0.333,0.0,0.0,17.2,5.2,10.9,7.5,0.0,0.0,25.0,9.1,93.0,103.0,-6.0,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeAndre Liggins,4.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Reserve,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,104.0,-16.7,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hasheem Thabeet,3.6166666666666667,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-6.0,Reserve,,,,,0.0,30.2,15.8,0.0,0.0,0.0,,0.0,0.0,94.0,-10.4,201305050OKC,2013-05-05 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul George,43.483333333333334,5.0,14.0,0.357,2.0,6.0,0.333,7.0,8.0,0.875,0.0,5.0,5.0,4.0,0.0,0.0,4.0,6.0,19.0,3.0,Starter,0.542,0.429,0.429,0.571,0.0,14.2,7.5,14.0,0.0,0.0,18.6,23.0,103.0,109.0,-4.3,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
George Hill,42.916666666666664,5.0,17.0,0.294,2.0,9.0,0.222,2.0,2.0,1.0,0.0,7.0,7.0,6.0,0.0,0.0,1.0,0.0,14.0,11.0,Starter,0.391,0.353,0.529,0.118,0.0,20.1,10.6,21.4,0.0,0.0,5.3,20.4,101.0,108.0,-2.8,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roy Hibbert,39.13333333333333,6.0,9.0,0.667,0.0,0.0,,2.0,2.0,1.0,3.0,5.0,8.0,4.0,0.0,5.0,2.0,5.0,14.0,-1.0,Starter,0.709,0.667,0.0,0.222,10.5,15.7,13.3,16.6,0.0,9.9,16.8,14.1,136.0,99.0,8.5,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lance Stephenson,38.85,5.0,9.0,0.556,0.0,2.0,0.0,1.0,3.0,0.333,2.0,11.0,13.0,3.0,3.0,0.0,1.0,0.0,11.0,17.0,Starter,0.533,0.556,0.222,0.333,7.1,34.8,21.7,12.0,4.1,0.0,8.8,13.5,117.0,97.0,6.6,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David West,37.266666666666666,8.0,15.0,0.533,0.0,1.0,0.0,4.0,5.0,0.8,2.0,2.0,4.0,2.0,0.0,2.0,3.0,4.0,20.0,14.0,Starter,0.581,0.533,0.067,0.333,7.4,6.6,7.0,9.6,0.0,4.2,14.9,25.2,111.0,106.0,0.3,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Augustin,12.966666666666667,5.0,6.0,0.833,4.0,5.0,0.8,2.0,4.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,-5.0,Reserve,1.031,1.167,0.833,0.667,0.0,0.0,0.0,20.0,0.0,0.0,0.0,27.8,188.0,112.0,32.4,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Hansbrough,10.733333333333333,3.0,6.0,0.5,0.0,0.0,,2.0,2.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,1.0,4.0,8.0,-7.0,Reserve,0.581,0.5,0.0,0.333,38.3,11.5,24.2,19.0,0.0,0.0,12.7,34.1,125.0,109.0,-1.3,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ian Mahinmi,8.866666666666667,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,Reserve,,,,,15.5,0.0,7.3,0.0,0.0,8.7,100.0,5.2,50.0,103.0,-2.2,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Young,5.783333333333333,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,-5.0,Reserve,,,,,0.0,42.6,22.4,0.0,0.0,0.0,100.0,24.1,0.0,104.0,-29.8,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raymond Felton,38.333333333333336,8.0,12.0,0.667,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,18.0,-9.0,Starter,0.723,0.708,0.083,0.083,0.0,7.2,3.4,15.0,0.0,0.0,0.0,15.4,149.0,118.0,5.1,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carmelo Anthony,35.75,10.0,28.0,0.357,1.0,4.0,0.25,6.0,6.0,1.0,1.0,10.0,11.0,1.0,1.0,0.0,2.0,5.0,27.0,7.0,Starter,0.441,0.375,0.143,0.214,3.4,38.4,20.0,6.2,1.5,0.0,6.1,43.3,88.0,105.0,-0.6,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iman Shumpert,32.5,4.0,11.0,0.364,1.0,4.0,0.25,2.0,2.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,11.0,-13.0,Starter,0.463,0.409,0.364,0.182,3.8,12.7,8.0,5.1,0.0,0.0,20.2,21.7,80.0,116.0,-4.9,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyson Chandler,28.4,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,0.0,1.0,2.0,2.0,6.0,4.0,-8.0,Starter,1.0,1.0,0.0,0.0,4.3,9.7,6.9,0.0,1.9,6.4,50.0,6.7,96.0,109.0,-2.8,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Prigioni,21.916666666666668,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,Starter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,2.4,0.0,50.0,4.3,94.0,114.0,-1.4,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.R. Smith,33.516666666666666,4.0,15.0,0.267,2.0,6.0,0.333,7.0,10.0,0.7,0.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,17.0,-3.0,Reserve,0.438,0.333,0.4,0.667,0.0,20.5,9.7,9.8,0.0,0.0,0.0,27.5,97.0,114.0,0.5,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenyon Martin,24.566666666666666,5.0,8.0,0.625,0.0,0.0,,2.0,4.0,0.5,3.0,0.0,3.0,1.0,1.0,2.0,1.0,4.0,12.0,-6.0,Reserve,0.615,0.625,0.0,0.5,15.0,0.0,7.9,7.7,2.1,7.4,9.3,20.8,123.0,110.0,5.9,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Kidd,16.816666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,Reserve,0.0,0.0,1.0,0.0,0.0,16.3,7.7,8.2,0.0,0.0,50.0,5.6,24.0,115.0,-7.6,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Copeland,8.0,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,-6.0,Reserve,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,183.0,119.0,17.5,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Camby,0.2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,120.0,-2.5,201305050NYK,2013-05-05 15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy Butler,48.0,5.0,13.0,0.385,2.0,4.0,0.5,9.0,10.0,0.9,2.0,12.0,14.0,3.0,0.0,1.0,2.0,3.0,21.0,7.0,Starter,0.603,0.462,0.308,0.769,5.9,27.3,17.9,11.5,0.0,1.9,10.3,19.6,124.0,98.0,5.8,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marco Belinelli,46.45,3.0,10.0,0.3,2.0,6.0,0.333,2.0,2.0,1.0,0.0,7.0,7.0,1.0,0.0,0.0,2.0,2.0,10.0,14.0,Starter,0.46,0.4,0.6,0.2,0.0,16.4,9.3,3.7,0.0,0.0,15.5,13.5,85.0,102.0,-4.2,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Robinson,40.483333333333334,8.0,16.0,0.5,3.0,8.0,0.375,8.0,10.0,0.8,0.0,3.0,3.0,9.0,1.0,0.0,3.0,5.0,27.0,10.0,Starter,0.662,0.594,0.5,0.625,0.0,8.1,4.6,49.6,1.4,0.0,12.8,28.1,130.0,101.0,10.7,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joakim Noah,39.233333333333334,5.0,9.0,0.556,0.0,0.0,,3.0,3.0,1.0,5.0,6.0,11.0,4.0,2.0,1.0,3.0,5.0,13.0,11.0,Starter,0.63,0.556,0.0,0.333,18.0,16.7,17.3,19.7,2.8,2.3,22.5,16.5,120.0,94.0,6.6,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Boozer,25.4,3.0,11.0,0.273,0.0,0.0,,0.0,0.0,,0.0,7.0,7.0,1.0,1.0,0.0,3.0,2.0,6.0,-5.0,Starter,0.273,0.273,0.0,0.0,0.0,30.1,17.0,7.5,2.2,0.0,21.4,26.8,49.0,94.0,-11.9,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taj Gibson,24.716666666666665,5.0,9.0,0.556,0.0,0.0,,2.0,4.0,0.5,2.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,12.0,9.0,Reserve,0.558,0.556,0.0,0.444,11.4,8.8,10.0,9.1,0.0,3.6,0.0,21.2,124.0,101.0,5.5,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marquis Teague,7.516666666666667,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,Reserve,,,,,0.0,0.0,0.0,20.6,0.0,0.0,,0.0,223.0,106.0,-1.6,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nazr Mohammed,6.65,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,-1.0,Reserve,0.667,0.667,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,21.9,128.0,89.0,13.9,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daequan Cook,1.55,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-7.0,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,62.7,0.0,103.0,-82.7,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeBron James,43.733333333333334,8.0,17.0,0.471,1.0,3.0,0.333,7.0,9.0,0.778,2.0,6.0,8.0,7.0,2.0,1.0,2.0,2.0,24.0,-15.0,Starter,0.573,0.5,0.176,0.529,5.0,19.4,11.3,34.6,2.5,2.1,8.7,26.0,117.0,105.0,10.8,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwyane Wade,33.45,7.0,16.0,0.438,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,4.0,3.0,1.0,3.0,5.0,14.0,8.0,Starter,0.438,0.438,0.063,0.0,3.3,4.2,3.7,27.4,4.9,2.7,15.8,28.1,81.0,104.0,-0.1,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Chalmers,29.133333333333333,1.0,5.0,0.2,0.0,2.0,0.0,3.0,6.0,0.5,1.0,2.0,3.0,7.0,1.0,0.0,0.0,3.0,5.0,-9.0,Starter,0.327,0.2,0.4,1.2,3.7,9.7,6.3,39.3,1.9,0.0,0.0,13.0,104.0,111.0,-0.4,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Bosh,28.3,3.0,10.0,0.3,1.0,2.0,0.5,2.0,2.0,1.0,0.0,6.0,6.0,1.0,1.0,2.0,0.0,3.0,9.0,-11.0,Starter,0.414,0.35,0.2,0.2,0.0,29.9,13.0,6.5,1.9,6.4,0.0,19.0,88.0,101.0,0.4,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Udonis Haslem,18.216666666666665,2.0,5.0,0.4,0.0,0.0,,0.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,Starter,0.34,0.4,0.0,0.4,12.0,7.7,10.1,0.0,3.0,0.0,0.0,16.0,83.0,109.0,-5.5,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ray Allen,29.216666666666665,2.0,7.0,0.286,1.0,4.0,0.25,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,9.0,-16.0,Reserve,0.514,0.357,0.571,0.571,0.0,4.8,2.1,5.9,0.0,3.1,18.6,18.2,88.0,114.0,-6.2,201305060MIA,2013-05-06 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
